title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
workshop_python,We'd like to study the factors that contributes to blood pressure in patients with diabetes. We set this up for illustrating how to work with Python in the online workbench.,"Scientific Questions Being Studied
We'd like to study the factors that contributes to blood pressure in patients with diabetes. We set this up for illustrating how to work with Python in the online workbench.","Project Purpose(s)
Educational","Scientific Approaches
In this study, we will first query the dataset using patients with diabetes, then we will create a dataset containing variables such as person_id, patient's MBI, blood pressure. We will use t-test, and linear regression. We will generate some descriptive statistics and plots.","Anticipated Findings
We anticipate to find the factors related to blood pressure in patients with diabetes. It will be helpful to learn how to work with Python in the workbench.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Hongyan Xu
- Mid-career Tenured Researcher, Augusta University"
Treatment in reducing risks of chronic complications in OSA,"This study is to investigate the effects of CPAP and upper airway surgery in reducing the long term risks of common adverse clinical outcomes in OSA, including cardiovascular diseases, type 2 diabetes, and neuropsychiatric disorders.","Scientific Questions Being Studied
This study is to investigate the effects of CPAP and upper airway surgery in reducing the long term risks of common adverse clinical outcomes in OSA, including cardiovascular diseases, type 2 diabetes, and neuropsychiatric disorders.","Project Purpose(s)
Disease Focused Research (obstructive sleep apnea)","Scientific Approaches
Inclusion criteria:
1. patients diagnosed with OSA
2. there was no known cardiovascular comorbidities at the time of diagnosis or initiation of conventional treatment (CPAP or upper airway surgery)
Grouping:
Intervention group 1: patients who received upper airway surgeries for OSA (e.g. UPPP, MMA)
Intervention group 2: patients receiving continuous positive airway therapy (CPAP)
Control group: patients not receiving any conventional treatment
The study endpoint is the absence or presence of a chronic complication after initiation of treatment or diagnosis of OSA
Methods: Propensity score matching; Odds ratios; Statistic models (i.e. machine learning, logistic regression) trained to assess the risk of patients for each chronic complication and quantify the effect size of each covariate (e.g., age, bmi, gender, race)","Anticipated Findings
Results from this study should suggest whether CPAP or surgical intervention is beneficial to OSA patients in reducing the long term risk of chronic cardiovascular, metabolic, and neuropsychiatric disorders. This finding would provide important evidence for clinician in selecting appropriate therapies for patients with OSA in the future.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Yike Li
- Early Career Tenure-track Researcher, Vanderbilt University Medical Center
Collaborators:
Hsing-Chun Wang - Graduate Trainee, New York University
Donglan Zhang - Mid-career Tenured Researcher, University of Georgia"
Canalization of polygenic risk,"The prevalence of non-communicable diseases such as type-2 diabetes, coronary artery disease, hypertension, inflammatory bowel disease has dramatically increased in the last two generations. One source of rising prevalence has been argued to be decanalization, a special class of genotype-by-environment…","Scientific Questions Being Studied
The prevalence of non-communicable diseases such as type-2 diabetes, coronary artery disease, hypertension, inflammatory bowel disease has dramatically increased in the last two generations. One source of rising prevalence has been argued to be decanalization, a special class of genotype-by-environment interactions to study the evolution of human wellness with respect to changing environment. The recent lifestyle and behavioral shifts such as sedentary nature, low physical activity or socioeconomic disparities lead to increase in genetic effects on the disease over time. Here we ask the question – how the rapid cultural shifts of the modern environment interact with polygenic risk and influence disease susceptibility.  We previously sought evidence of this process through a comparison of prevalence of phenotypes as a function of polygenic scores with respect to environments across complex traits and common diseases and aim to replicate our findings as well as extend the methods.","Project Purpose(s)
Disease Focused Research (common disease and complex traits - obesity, type 2 diabetes, heart disease)
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We will first compute the polygenic scores for common diseases and complex traits of the All of Us cohort. Next, we will compare the prevalence of phenotypes as a function of polygenic risk with respect to environmental exposures – diet, lifestyle, socioeconomic status, psychosocial factors. We will then quantify the deviations of risk at the extremes of polygenic scores to quantify the impact of disease in low- vs high-risk environment.","Anticipated Findings
We anticipate that our findings will have implications in the implementation of polygenic risk assessment in precision medicine. Confirmed polygenic risk score-by-environmental interactions across common disease and complex traits will point towards high-risk environments impacting disease risk. This information could especially be useful for subgroups with high genetic predisposition of the disease, and may promote improvement in health behavior.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Sini Nagpal
- Research Fellow, Georgia Institute of Technology"
Cardiovascular disease and Type 2 Diabetes Mellitus,"This research aims to study the link between cardiovascular disease and Type 2 diabetes mellitus among elderly African American and Hispanics/Latinos, for example, parents and adult children, and variables influencing chronic disease.","Scientific Questions Being Studied
This research aims to study the link between cardiovascular disease and Type 2 diabetes mellitus among elderly African American and Hispanics/Latinos, for example, parents and adult children, and variables influencing chronic disease.","Project Purpose(s)
Disease Focused Research (cardiovascular disease and type 2 diabetes mellitus)
Population Health
Social / Behavioral
Educational
Methods Development
Control Set
Ancestry","Scientific Approaches
I will be using quantitative data analysis, ANOVA, and regressions to better understand the link between cardiovascular disease and Type 2 diabetes mellitus among elderly African Americans, and Hispanic/Latino.","Anticipated Findings
Cardiovascular disease and Type 2 diabetes mellitus share overlapping risk factors that can be managed to lower the burden of chronic diseases and reduce the risk for future generations.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Valerie Sant
- Graduate Trainee, University of Texas at Austin"
Relationship between Self-Reported Prediabetes and EMR Evidence of Dysglycemia,"We intend to identify how many patients who report having prediabetes but not type 2 diabetes have evidence of prediabetes or type 2 diabetes in their electronic medical record (EMR). Additionally, we are interested in understanding if there are factors…","Scientific Questions Being Studied
We intend to identify how many patients who report having prediabetes but not type 2 diabetes have evidence of prediabetes or type 2 diabetes in their electronic medical record (EMR). Additionally, we are interested in understanding if there are factors associated with perceived diabetes status and their actual disease state (no diabetes, prediabetes, type 2 diabetes).","Project Purpose(s)
Disease Focused Research (prediabetes syndrome)","Scientific Approaches
In this cross-sectional study, we will use information from the electronic medical record (EMR) and survey responses from adults (age 18+). We will query the EMR for hemoglobin A1c measurements (HbA1c), and EMR diagnoses of prediabetes, type 2 diabetes, type 1 diabetes, and gestational diabetes. The population will be stratified by diabetes status based on EMR data: no diabetes (HbA1c <5.7%), prediabetes (HbA1c 5.7-6.4%) and type 2 diabetes (HbA1c > 6.4%). Additionally, we will evaluate factors that may moderate these relationships, including sex, race, ethnicity, healthcare access, and socioeconomic status. We will create contingency tables to describe relationships and construct linear regression models using R to incorporate these factors.","Anticipated Findings
We anticipate there will be differences between self-report of prediabetes and evidence of dysglycemia in the EMR. For example, we expect that there are some individuals who have progressed from prediabetes to type 2 diabetes and may not yet be aware of it. We anticipate that individuals who are aware of their prediabetes status will have better access to healthcare.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Emmanuella Demosthenes
- Project Personnel, University of Massachusetts Medical School
Collaborators:
Dedeepya Billa - Graduate Trainee, University of Massachusetts, Lowell
Ben Gerber - Late Career Tenured Researcher, University of Massachusetts Medical School
Benjamin Weitz - Undergraduate Student, University of Massachusetts Medical School
Daniel Amante - Early Career Tenure-track Researcher, University of Massachusetts Medical School"
Type2Diabetes_JTL,Exploring the data to submit a grant. Population of interest is Type II Diabetes. Hoping to look at the SDOH and its impact on diabetes control (A1C) and medication usage.,"Scientific Questions Being Studied
Exploring the data to submit a grant.  Population of interest is Type II Diabetes.  Hoping to look at the SDOH and its impact on diabetes control (A1C) and medication usage.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Population Health","Scientific Approaches
I am the data analyst and asked to look at how much data is available.  Once a grant is prepared, I will partner with a statistician to develop the statistical plan.","Anticipated Findings
Hoping to determine which SDOH variables are related to higher out of control Type II diabetes.  We will then attempt to develop programs within our health system to better address the SDOH variables for Type II Diabetes patients.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
James Laughery
- Project Personnel, ChristianaCare"
TNBC and Birth Control - Xavier University,"Type 2 diabetes is attached with many associated metabolic traits of obesity, inflammation, oxidative stress, hyperglycemia. These traits have been seen as well-known risk factors for breast cancer. One of the most prescribed oral antidiabetic drugs metformin has been utilized…","Scientific Questions Being Studied
Type 2 diabetes is attached with many associated metabolic traits of obesity, inflammation, oxidative stress, hyperglycemia. These traits have been seen as well-known risk factors for breast cancer. One of the most prescribed oral antidiabetic drugs metformin has been utilized in many treatments in breast cancer patients during and prior to diagnosis. These associations provided a strong rationale to study the association of metformin use in clinical care of women with breast cancer, particularly due to the nature of insulin. In addition, changes derived from insulin resistance in patients with metformin use have been involved in tumor development, aggressiveness, treatment response, and poorer prognosis. The purpose of this study is to evaluate the incidence of patients with breast carcinoma in association to prior metformin use in histological phenotypes of African, Hispanics, and Asian American Populations in the United States.","Project Purpose(s)
Disease Focused Research (breast carcinoma)
Population Health
Drug Development
Ancestry","Scientific Approaches
For this study, we need to know the drug history in treating type 2 diabetes along with the prevalence of breast carcinoma   (and associated histological phenotypes) among patients stratified by racial/ethnic identities of African and Asian histology.","Anticipated Findings
If it is found that there are racial differences in the prescribing patterns for hormonal contraceptives among different racial/ethnic groups, it may provide some insight as to the causation of  how specific groups suffer from specific histological phenotypes of this condition. Furthermore, these studies may provide a meaningful method to prevent some causes of racial disparities in breast cancer outcomes, particularly in patients who have used metformin for type 2 diabetes.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Registered Tier","Research Team
Owner:
Andre Nguyen
- Graduate Trainee, Xavier University of Louisiana
Hongyan Xu
- Mid-career Tenured Researcher, Augusta University
Christopher Williams
- Mid-career Tenured Researcher, Xavier University of Louisiana"
T2DAnalysis,"The study aim to address the following questions: 1) What are the characteristics of diabetes treatment cohort? 2) What treatments are administered for T2D, and what clinical or genetic factors may contribute in treatment decision making? 3) How effective were…","Scientific Questions Being Studied
The study aim to address the following questions:
1) What are the characteristics of diabetes treatment cohort?
2) What treatments are administered for T2D, and what clinical or genetic factors may contribute in treatment decision making?
3) How effective were those treatments, and what are the implications?","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Population Health
Social / Behavioral
Drug Development
Methods Development
Control Set
Ancestry
Ethical, Legal, and Social Implications (ELSI)","Scientific Approaches
We aim to use new user cohort study design for the characterization and understanding the effectiveness of T2D treatment. We will utilized methods from basic epidemiology of study design and inference to achieve the goals of this study.","Anticipated Findings
Our results may improve the existing understanding of treatments in T2D as well as generate evidence for the effectiveness of treatment to help further research, inform health and regulatory-decision making.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Rohit Vashisht
- Project Personnel, University of California, San Francisco"
SDoH and AoU Condition Subtyping [bao branch],"Exploring 19 SDoH variables defined on prior Dementia Workspace with relation to delayed care and inability to afford care within the realm of hypertension, diabetes, and osteoarthritis.","Scientific Questions Being Studied
Exploring 19 SDoH variables defined on prior Dementia Workspace with relation to delayed care and inability to afford care within the realm of hypertension, diabetes, and osteoarthritis.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus, osteoarthritis, and hypertension)
Educational
Methods Development
Ancestry","Scientific Approaches
Descriptive analyses of the cohort and subsequent demographics will be done with Seaborn and R. Bi-clustering will be done with ExplodeLayout and Bipartite Modularity.","Anticipated Findings
Certain subtypes of these disease groups may have more SDoH variables answered that may help with future interventions. Developing a generalizable method to analyze AoU data is also important.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Daniel Bao
- Graduate Trainee, University of Texas Medical Branch (UTMB) at Galveston
Alex Bokov
- Other, University of Texas Health Science Center, San Antonio
Collaborators:
Weibin Zhang - Project Personnel, University of Texas Medical Branch (UTMB) at Galveston
Susanne Schmidt - Other, University of Texas Health Science Center, San Antonio
Brian Downer - Early Career Tenure-track Researcher, University of Texas Medical Branch (UTMB) at Galveston
Suresh Bhavnani - Late Career Tenured Researcher, University of Texas Medical Branch (UTMB) at Galveston"
Diabetes Complications,Assess the performance of a commonly used prediction model of diabetes complications in a more diverse population. The risk engine from the United Kingdom Prospective Diabetes Study (UKPDS) is built into the vast majority of clinical and economic decision models…,"Scientific Questions Being Studied
Assess the performance of a commonly used prediction model of diabetes complications in a more diverse population.
The risk engine from the United Kingdom Prospective Diabetes Study (UKPDS) is built into the vast majority of clinical and economic decision models currently used in the US, despite considerable limitations: UKPDS began in 1977, is based on a cohort 5,100 British diabetics, and minority groups typical in US patient populations were not represented at all. In addition, relationships between predictors and health outcomes are likely to have changed over the past 40 years in which there were large changes in health risks as well as treatments. This workspace analyzes trajectories of diabetes complications for underrepresented groups and contrasts it to predictions from the UKPDS.","Project Purpose(s)
Disease Focused Research (Type 2 diabetes)
Methods Development
Control Set","Scientific Approaches
An observational cohort study with outcomes compared to those of a simulation model. The inclusion criterion is a diagnosis of diabetes (when using EHR, this will follow the identification algorithm used in Kaiser Permanente studies). Those individuals are then followed over time , recording complications related to diabetes. When possible given the sample sizes, we reestimate the equations used by UKPDS (a set of interaction continuous time duration models). The main limitations will be sample size, both in terms of individuals in a particular group and duration of follow-up.","Anticipated Findings
Health economic and even some clinical decision models are based on relationships from an older UK trial of largely white patients in primary care settings. This project may identify systematic differences that would warrant reconsideration of how UKPDS-derived models inform patient care in the US.","Demographic Categories of Interest
Race / Ethnicity
Age
Gender Identity
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Roland Sturm
- Late Career Tenured Researcher, Pardee RAND Graduate School"
FHH survey vs. EHR,"1. Determine the proportion of All of Us participants who have data for breast cancer/colorectal cancer/diabetes family health history in the survey dataset, electronic health record (EHR) dataset, and both datasets overall and by selected demographics. 2. Determine whether restricting…","Scientific Questions Being Studied
1.  Determine the proportion of All of Us participants who have data for breast cancer/colorectal cancer/diabetes family health history in the survey dataset, electronic health record (EHR) dataset, and both datasets overall and by selected demographics.
2.  Determine whether restricting survey data to first-degree relatives only makes the proportions closer to what is seen in the EHR.
3.  Determine the proportion of participants who have family health history data in the EHR only, survey only, or both when the analysis is restricted to only those participants with data on family health history of breast cancer/colorectal cancer/diabetes.
4.  Determine the proportion of participants with data on family health history of breast cancer/colorectal cancer who have had breast cancer/colorectal cancer screening compared with entire study population, overall and by selected demographics","Project Purpose(s)
Disease Focused Research (Breast cancer, colorectal cancer, diabetes)
Population Health","Scientific Approaches
Stratified analyses using family history survey and electronic health records datasets to look at family health history by data source (survey, EHR, and both) by different demographic factors.","Anticipated Findings
Identify disparities in reporting of family health history in EHR vs. survey and correlation of data on breast and colorectal cancer family history with breast and colorectal cancer screening and surveillance. Project will inform family health history education efforts by identifying populations with lower rates of family health history awareness and use.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Ridgely Fisk Green
- Research Associate, Centers for Disease Control and Prevention (CDC)
Collaborators:
Ramal Moonesinghe - Late Career Tenured Researcher, Centers for Disease Control and Prevention (CDC)"
Type 2 DM and Wearables Data RTDv5,Our primary goal is to understand the interaction between activity levels and sleep quality with the development and progression of human disease with a primary focus on type 2 diabetes mellitus. Higher physical activity is associated with lower prevalence and…,"Scientific Questions Being Studied
Our primary goal is to understand the interaction between activity levels and sleep quality with the development and progression of human disease with a primary focus on type 2 diabetes mellitus. Higher physical activity is associated with lower prevalence and better outcomes in virtually every human disease. These analyses will generate hypotheses guiding clinical and research interventions focused on activity and sleep to reduce morbidity and mortality in patients seeking care.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Population Health
Social / Behavioral","Scientific Approaches
We will examine the relationship between daily activity (steps, activity intensity) over time and the prevalence and progression of coded human diseases with a primary focus on Type 2 DM. We will use the Fitbit data, EHR-curated diagnoses, laboratory values, quality of life survey results, and clinical outcomes (hospitalizations/mortality).","Anticipated Findings
We expect to find that lower levels of activity are associated with a higher prevalence and more rapid progression of Type 2 DM and other diseases. These data will provide the rationale to link wearables data with electronic health records nationwide as a window into behavioral activity choice as a modifiable risk factor for chronic diseases. We may find substantial variation in activity and disease prevalence/severity by socioeconomic status, which would motivate studies/interventions to reduce these health disparities.","Demographic Categories of Interest
Race / Ethnicity
Geography
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Jeffrey Annis
- Other, Vanderbilt University Medical Center"
"DM, eye care, and neighborhood SDoH","Diabetic retinopathy (DR) is one of the leading causes of preventable blindness in the US working adult population. Recent studies of factors related to DR have begun to incorporate social determinants of health (SDoH). Generally defined as the economic, social,…","Scientific Questions Being Studied
Diabetic retinopathy (DR) is one of the leading causes of preventable blindness in the US working adult population. Recent studies of factors related to DR have begun to incorporate social determinants of health (SDoH). Generally defined as the economic, social, and physical conditions that influence the health status of patients, SDoH have revealed barriers and facilitators to routine eye care and DR progression. While previous studies have identified SDoH associated with DR, they have not explored longitudinal associations. The scientific question for this project is what neighborhood-level SDoH are longitudinally associated with eye care utilization among US adults with diabetes?","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
The NIH All for Us database will be the database of interest. Descriptive statistics, logistic regression models, and mixed linear effect models will be used to determine the longitudinal association between neighborhood-level SDoH and eye care utilization (having had an eye exam in the past year).","Anticipated Findings
We expect to find that certain SDoH, particularly related to blight areas, food insecurity, and social cohesion, are longitudinally related to eye care utilization among adults with diabetes. We hope that these findings can contribute to identifying structural determinants of health and guide health policy.","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Joana Andoh
- Research Fellow, Johns Hopkins University"
Metformin and Glaucoma v6,"There remain limited treatment options for glaucoma outside lowering intraocular pressure, which is not effective in all patients. Metformin, an antihyperglycemic drug used for the management of diabetes, is being increasingly explored for its neuroprotective effects in the eye. We…","Scientific Questions Being Studied
There remain limited treatment options for glaucoma outside lowering intraocular pressure, which is not effective in all patients. Metformin, an antihyperglycemic drug used for the management of diabetes, is being increasingly explored for its neuroprotective effects in the eye. We would like to investigate the relationship between metformin use and primary open-angle glaucoma incidence and progression using All of Us Data, given the limited studies focusing on this topic.","Project Purpose(s)
Drug Development","Scientific Approaches
We will build a cohort of patients with diabetes aged 40 and older, with no prior glaucoma diagnosis at baseline to assess glaucoma incidence. We will build a cohort of patients with diabetes aged 40 and older with an existing diagnosis of glaucoma to assess glaucoma progression. Then we will develop concept sets and extract data on outcomes (i.e. diagnosis of glaucoma, glaucoma progression represented by need for glaucoma surgery), as well as predictors including clinical data and social data. Analyses will be performed in R notebooks within the All of Us Workbench environment.","Anticipated Findings
We anticipate that metformin use will be associated with a reduced risk of developing primary open-angle glaucoma and reduced risk of progression to glaucoma surgery.","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Jo-Hsuan Wu
- Research Fellow, University of California, San Diego
Sophia Sidhu
- Graduate Trainee, University of California, San Diego
Sally Baxter
- Research Fellow, University of California, San Diego
Bharanidharan Radha Saseendrakumar
- Project Personnel, University of California, San Diego
Collaborators:
Bonnie Huang - Graduate Trainee, Northwestern University"
Duplicate of Family History of Chronic Conditions,We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a family history of the…,"Scientific Questions Being Studied
We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a  family history of the same disease or other diseases. We will investigate factors associated with increased familial risks such as age of onset of disease, number of affected relatives and other covariates. Family history is considered one of the most important risk factors for health problems such as diabetes, cardiovascular disease, breast cancer, and other chronic conditions. Even though many researchers have studied risk of family history of few chronic conditions, the family history module of All of Us research data set contains 104 different conditions that can be analyzed to assess familial risk in more details.","Project Purpose(s)
Population Health
Other Purpose (The data will be used to analyze disease specific data on family health history and publish the results in a journal )","Scientific Approaches
We will use simple descriptive analyses and logistic regression models to calculate odds ratios of family history of chronic conditions adjusted for demographic characteristics and other variables available in personal medical history, lifestyle, and the basic modules of the survey. We will also look for interactions between family history and other modifiable risk factors on disease risks","Anticipated Findings
For this study, we expect to show the percentage of survey participants with a family history of chronic disease out of those who have that disease and the association of the chronic disease with the family history of that disease. Each year since 2004, the Surgeon General has declared Thanksgiving to be National Family History Day, and encourages Americans to use his ""My Family Health Portrait"" which is an internet-based tool that makes it easy to record family health history. However, information on family health history on currently available surveys are limited to few chronic diseases. Our findings using All of Us data would contribute to expand the knowledge of how family history is been reported by various populations and how it may be related to the risks of various chronic diseases. The unique and diverse large population of the All of Us are ideal for “feeling the pulse” of family health history reporting in the United States.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Ramal Moonesinghe
- Late Career Tenured Researcher, Centers for Disease Control and Prevention (CDC)"
Rosacea and T2DM in Patients with a normal BMI,The specific question we hope to answer is whether individuals with rosacea and a normal BMI have a higher prevalence of Type 2 Diabetes Mellitus (T2DM) compared to individuals with a normal BMI. It has been previously discovered that individuals…,"Scientific Questions Being Studied
The specific question we hope to answer is whether individuals with rosacea and a normal BMI have a higher prevalence of Type 2 Diabetes Mellitus (T2DM) compared to individuals with a normal BMI. It has been previously discovered that individuals with a normal BMI have higher rates of T2DM compared to a population with a non-normal BMI. This question is important in the screening and hopeful prevention of T2DM.","Project Purpose(s)
Disease Focused Research (Rosacea)","Scientific Approaches
We plan to use a quantitative approach and create two datasets. One dataset will include individuals with a normal BMI that do and do not have rosacea. The second dataset will include individuals with a non-normal BMI that do and do not have rosacea. From this, we can describe summary statistics and also analyze through a t-test whether rosacea is significantly correlated with T2DM in individuals with T2DM.","Anticipated Findings
The anticipated findings from this study will be the determination of rosacea as a potential risk factor or association with T2DM in the general population. This would contribute to how individuals with a normal BMI and rosacea may be screened during an initial clinic visit and ultimately, hopefully, reduce the debilitating effects of advanced T2DM.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Geography","Data Set Used
Registered Tier","Research Team
Owner:
Michael Yi
- Research Fellow, Northwestern University
Collaborators:
Sylvia Pena - Graduate Trainee, Marquette University"
CVD/DM Composite Risk Factor Control,"Diabetes remains an overwhelming public health burden in the United States with the prevalence of diagnosed diabetes reaching an estimated 8.7% of the adult population in 2019. Among patient with DM, cardiovascular disease (CVD) is the leading cause of mortality…","Scientific Questions Being Studied
Diabetes remains an overwhelming public health burden in the United States with the prevalence of diagnosed diabetes reaching an estimated 8.7% of the adult population in 2019. Among patient with DM, cardiovascular disease (CVD)  is the leading cause of mortality and morbidity. Importantly, the burden of disease is not shared equally across the population; racial and socioeconomic disparities are evident in recent DM data.
The goal of this project is to use the All of Us Research Program database to explore racial and socioeconomic disparities in composite CVD risk factor control amongDM patients with and without CVD. We want to know 1. Among patients with diabetes mellitus with and without CVD, what is the extent of composite risk factor control (BP, HbA1c, LDL-C, BMI, tobacco status, activity level? 2. How is race, ethnicity, sex, income, and healthcare access associated with number of risk factors at target for control?","Project Purpose(s)
Population Health","Scientific Approaches
Demographic data will be compared in patients with and without CVD using a survey t test for continuous variables or Chi-squared test for categorial variables. We will use a chi-squared test of proportions to compare the proportion of patients at target individual and composite risk factor control between patients with and without CVD. Multiple logistic regression will be used to identify if race, sex, socioeconomic status, and access to healthcare are associated with individual and composite risk factor control.","Anticipated Findings
We anticipate that there are different patterns in terms of risk factor control across DM patients with and without CVD depending on social determinants of health, which will help to identify the possible prevention strategies for DM and CVD and address social determinants to improve health outcomes.","Demographic Categories of Interest
Race / Ethnicity
Geography
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Frances Golden
- Graduate Trainee, University of California, Irvine"
Gestational Diabetes,RQ1: Is there a health disparity that exists regarding the prevalence of gestational diabetes in the All of Us Data Set? RQ2: Is there a health disparity that exists regarding who is being screened for gestational diabetes? RQ3: Is there…,"Scientific Questions Being Studied
RQ1: Is there a health disparity that exists regarding the prevalence of gestational diabetes in the All of Us Data Set?
RQ2: Is there a health disparity that exists regarding who is being screened for gestational diabetes?
RQ3: Is there a health disparity that exists regarding when people are being screened for gestational diabetes?
RQ4: Is there a health disparity that exists regarding patients with known gestational diabetes who are being screened at post-partum visits for diabetes?
These are the preliminary questions we have developed prior to formalizing a specific research question for study. We are hoping to better understand gestational diabetes and the populations it affects, as well as uncover any disparities that exist within this data set.","Project Purpose(s)
Disease Focused Research (Gestational Diabetes)
Population Health","Scientific Approaches
We are planning to use the electronic medical record data to analyze the populations being affected by gestational diabetes. We are planning to specifically look at populations based on self-identified race, age, and body mass index. With this data we will then compare the different populations to look for any disparities that may potentially exist.","Anticipated Findings
We anticipate that this study will provide an updated view of the demographic features of the people that are affected by gestational diabetes, and may reveal social determinants of health that predispose people to having gestational diabetes.  This would potentially allow us to identify people who at at higher risk for developing gestational diabetes and allow for earlier intervention.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Jacob Abshire
- Graduate Trainee, University of Alabama at Birmingham
Collaborators:
Hui Wang - Project Personnel, University of Alabama"
Family History of Chronic Conditions,We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a family history of the…,"Scientific Questions Being Studied
We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a  family history of the same disease or other diseases. We will investigate factors associated with increased familial risks such as age of onset of disease, number of affected relatives and other covariates. Family history is considered one of the most important risk factors for health problems such as diabetes, cardiovascular disease, breast cancer, and other chronic conditions. Even though many researchers have studied risk of family history of few chronic conditions, the family history module of All of Us research data set contains 104 different conditions that can be analyzed to assess familial risk in more details.","Project Purpose(s)
Population Health
Other Purpose (The data will be used to analyze disease specific data on family health history and publish the results in a journal )","Scientific Approaches
We will use simple descriptive analyses and logistic regression models to calculate odds ratios of family history of chronic conditions adjusted for demographic characteristics and other variables available in personal medical history, lifestyle, and the basic modules of the survey. We will also look for interactions between family history and other modifiable risk factors on disease risks","Anticipated Findings
For this study, we expect to show the percentage of survey participants with a family history of chronic disease out of those who have that disease and the association of the chronic disease with the family history of that disease. Each year since 2004, the Surgeon General has declared Thanksgiving to be National Family History Day, and encourages Americans to use his ""My Family Health Portrait"" which is an internet-based tool that makes it easy to record family health history. However, information on family health history on currently available surveys are limited to few chronic diseases. Our findings using All of Us data would contribute to expand the knowledge of how family history is been reported by various populations and how it may be related to the risks of various chronic diseases. The unique and diverse large population of the All of Us are ideal for “feeling the pulse” of family health history reporting in the United States.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Ramal Moonesinghe
- Late Career Tenured Researcher, Centers for Disease Control and Prevention (CDC)
Collaborators:
Leland Hull - Early Career Tenure-track Researcher, Mass General Brigham
Danielle Rasooly - Research Associate, Centers for Disease Control and Prevention (CDC)
Kevin Littrell - Research Fellow, Centers for Disease Control and Prevention (CDC)
Lu Shi - Research Fellow, Centers for Disease Control and Prevention (CDC)
Katherine Kolor - Project Personnel, Centers for Disease Control and Prevention (CDC)
Ridgely Fisk Green - Research Associate, Centers for Disease Control and Prevention (CDC)"
