title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Diabetic_Renal_Interactions,Studying the interaction and associations between the diagnosis of diabetes and diagnosis of renal diseases in the AllofUs data.,"Scientific Questions Being Studied
Studying the interaction and associations between the diagnosis of diabetes and diagnosis of renal diseases in the AllofUs data.","Project Purpose(s)
Disease Focused Research (Diabetes, Renal diseases)
Educational","Scientific Approaches
The ultimate goal of the study is to understand and investigate the possibility of  statistically significant associations between the development of a renal disease in diabetic patients and difference in subgroups based on their genetics.","Anticipated Findings
Deeper understanding of the associated factors and predispositions among diabetic patients according to their genetics and the risk of developing renal diseases among them.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Seyedeh Neelufar Payrovnaziri
- Other, University of California, Irvine"
UR SON Pancreatic Cancer Cohort,"Aim 1: Describe social (examples: family history of cancer, overall health, age, race, geographic location, highest level of education, sex, smoking, alcohol use) and clinical factors (examples: history of pancreatitis, history of diabetes, previous history of cancer) associated with a…","Scientific Questions Being Studied
Aim 1: Describe social (examples: family history of cancer, overall health, age, race, geographic location, highest level of education, sex, smoking, alcohol use) and clinical factors (examples: history of pancreatitis, history of diabetes, previous history of cancer) associated with a pancreatic cancer diagnosis or a family history of cancer compared to a matched cohort control.
Aim 2: Identify the rate of cancer genetic testing in individuals with pancreatic cancer or with a family history of pancreatic cancer and describe genetic testing outcomes.
Aim 3: Explore the relationship between having anxiety or depression in individuals with pancreatic cancer, a family history of pancreatic cancer, or a known genetic variant and factors associated with this relationship compared to matched control.","Project Purpose(s)
Disease Focused Research (pancreatic cancer)","Scientific Approaches
Using the All of Us Workbench cohort builder tool, we will select participants the entire population of individuals who have a diagnosis of pancreatic cancer (current sample in database is N=920) and an age matched cohort for comparison. We will use the All of Us data set builder tool to construct and analyze the data set using an integrated online Jupyter notebook with R programming language. For missing data, we will use Multiple Imputations by Chained Equations, a robust method that imputes missing values using an iterative series of predictive models. We will use descriptive statistics (mean, standard deviation, median, interquartile range) to describe cohort characteristics and outcomes. Logistic and linear regression will be used to generate study output. When possible, data will be dichotomized for analysis.","Anticipated Findings
Results from this proposal will support the investigative team to further characterize targetable areas for implementation focused intervention to improve health system services and individual outcomes for people and families impacted by pancreatic cancer.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Meghan Blazey
- Early Career Tenure-track Researcher, University of Rochester
Caitlin Dreisbach
- Early Career Tenure-track Researcher, University of Rochester
Collaborators:
Jaimin Shah - Graduate Trainee, University of Rochester"
Duplicate of Genetics of Diabetes and its related Metabolic Traits,"Hundreds of genetic variants have been linked with diabetes and related metabolic conditions, including for obesity, type-two diabetes, HbA1c (glycated haemoglobin).. However, the biological pathways by which they act is not yet clear, nor have all causal genetic variants been…","Scientific Questions Being Studied
Hundreds of genetic variants have been linked with diabetes and related metabolic conditions, including for obesity, type-two diabetes, HbA1c (glycated haemoglobin).. However, the biological pathways by which they act is not yet clear, nor have all causal genetic variants been identified, especially those in the fewest individuals. We intend to run genome-wide association studies between these phenotypes (e.g. individuals who suffer from diabetes versus those who do not, or BMI as a continuous trait), and other diabetes-related phenotypes (HbA1c, glucose etc) against genetic variants from the Whole Genome Sequencing data. Our results will improve the field’s understanding of the biological pathways for these conditions. The All of Us data set is crucial for answering these questions, due to its diverse genetic ancestry. Whole genome sequencing contains nearly all genetic variants, down to the rarest (<1% of individuals), which aids our ability to identify causal genetic mutations.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Ancestry","Scientific Approaches
We will be performing genome-wide association studies, comparing the frequency of variants between individuals who do and do not suffer from diabetes and other complications, or looking to identify variants that are associated with increased or decreased BMI/HbA1c. We will use the software tool REGENIE to perform our analysis, which rigorously controls for known confounders. Our association analyses will be performed using the most recent release of whole-genome sequencing data. We will also perform downstream analyses, such as Fine Mapping, which inform us about which variants are and are not causal.","Anticipated Findings
We anticipate finding novel genetic factors associated with metabolic and diabetes-related diseases. Our results will be published in high-impact journals under an open-access agreement.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Robin Beaumont
- Research Fellow, University of Exeter
Michael Weedon
- Senior Researcher, University of Exeter
Collaborators:
Gareth Hawkes - Research Fellow, University of Exeter"
EPI Thesis,The purpose of this workspace is to conduct an epidemiological study measuring the association between diabetes and obstructive sleep apnea to understand what the market potential for GLP-1s treating diabetes at the moment can be if efforts were directed to…,"Scientific Questions Being Studied
The purpose of this workspace is to conduct an epidemiological study measuring the association between diabetes and obstructive sleep apnea to understand what the market potential for GLP-1s treating diabetes at the moment can be if efforts were directed to OSA.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Population Health
Social / Behavioral
Drug Development
Control Set","Scientific Approaches
Given the data data is available on an individual basis, a sample of cases matched with controls of those who have OSA, to see who then has diabetes could be a potential method. The data also contains the possibility to do a cross-sectional study given a point in time.","Anticipated Findings
The anticipated findings are OSA is associated with diabetes, but this could be a by product of obesity as opposed to diabetes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Dharan Kadiyala
- Graduate Trainee, Columbia University"
NIDDK Diabetes,"The Division of Diabetes, Endocrinology, and Metabolic Disorders (DEM) at NIDDK will explore workbench data that may help inform the development of new initiatives relevant to the mission of the institute.","Scientific Questions Being Studied
The Division of Diabetes, Endocrinology, and Metabolic Disorders (DEM) at NIDDK will explore workbench data that may help inform the development of new initiatives relevant to the mission of the institute.","Project Purpose(s)
Other Purpose (To review workbench data that may help inform development of new NIDDK initiatives)","Scientific Approaches
Not applicable","Anticipated Findings
Not aplicable","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Jose Gorospe
- Administrator, National Institutes of Health (NIH)"
Genetic Predispositions and Post Acute Sequelae of COVID-19 (PASC),"Post-acute sequelae of COVID-19 (PASC), also commonly referred to as 'Long COVID', involves a range of symptoms that continue for weeks to months after the initial recovery from a COVID-19 infection. The risk factors for developing PASC include severe initial…","Scientific Questions Being Studied
Post-acute sequelae of COVID-19 (PASC), also commonly referred to as 'Long COVID', involves a range of symptoms that continue for weeks to months after the initial recovery from a COVID-19 infection. The risk factors for developing PASC include severe initial COVID-19 symptoms, age, and pre-existing health conditions such as obesity, diabetes, and heart disease. Furthermore, immune system responses and genetic factors might influence susceptibility. The purpose of this research project is to test for any relationship between genetic predisposition for diseases such as obesity, diabetes, and and heart disease and risk for PASC. If any associations are identified, we will try to identify immune system characteristics that may link the genetic predisposition with risk for PASC. Hypotheses generated through this research will be validated in the NIH-funded RECOVER cohort established for the study of PASC.","Project Purpose(s)
Disease Focused Research (Post-acute Sequelae of COVID-19 (PASC))
Ancestry","Scientific Approaches
We will identify polygenic scores (PGS) for a set of complex health conditions, such as obesity, diabetes, and heart disease that have been generated using modern methods and validated on diverse cohorts. These PGS will be computed on the All of Us population to generate distributions of genetic risk. Relevant disease diagnoses and other relevant covariates, such as social determinants of health (SDOH), will be identified and assembled alongside genetic predispositions. If possible, Individuals with PASC will be identified using surveys and electronic health care records or other available data. We will perform an association analysis between genetic predispositions for health conditions associated with risk for PASC and the identified PASC cohort, as well as other relevant immune phenotypes, in the All of Us population.","Anticipated Findings
We will identify statistically significant associations between genetic predisposition for certain health conditions such as obesity, diabetes, and heart disease and a cohort of individuals reporting PASC, as well as any immune phenotypes or other biological phenotypes that could be explanatory in nature. The findings will be used to generate hypotheses for follow up validation studies performed in the NIH-funded RECOVER cohort, which consists of individuals who volunteered to participate to further the study of PASC, it's biological underpinnings, and possible treatments.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Andrew Magis
- Senior Researcher, Institute for Systems Biology"
Supercentenarian Sequencing,"Advancements in medicine and health sciences are allowing us to live longer than ever. However, as we age to such great lengths, humans become increasingly susceptible to age-related diseases like diabetes, cardiovascular disease, and dementia. These diseases can significantly reduce…","Scientific Questions Being Studied
Advancements in medicine and health sciences are allowing us to live longer than ever. However, as we age to such great lengths, humans become increasingly susceptible to age-related diseases like diabetes, cardiovascular disease, and dementia. These diseases can significantly reduce quality of life and many prove to be fatal. Certain individuals, however, can live to ages over 110 without ever developing these diseases or developing them much later in life. This ""supercentenarian"" demographic is arguably the best gold standard we have in humans for healthy aging. While lifestyle choices likely play a roll, we want to investigate if there are genetic reasons that may explain the resiliency to age-related diseases and the increased longevity seen in supercentenarians.","Project Purpose(s)
Disease Focused Research (Aging-Related Diseases)
Ancestry","Scientific Approaches
We will use whole genome sequencing data from individuals 110+ years old to determine if there are genomic patterns that are conserved in supercentenarians. The Li Lab here at UC Irvine uses a variety of computational methods to find different types of genomic patterns in an unbiased manner. With the results from these tools we can then ask further questions about these genomic patterns: Where are these patterns located? What genes are affected by them? What biological processes are affected and could they explain supercentenarian resiliency to age-related diseases?","Anticipated Findings
If we do find conserved genomic patterns, and we are able to identify genes and biological processes that might explain supercentenarian longevity, it could greatly advance our understanding of healthy human aging. Also, if we can find genetic reasons that explain why supercentenarians avoid aging-related diseases, we may even be able to identify therapeutic targets and treatments for these diseases.","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Nima Shajarian
- Graduate Trainee, University of California, Irvine"
Type 2 Diabetes & HIV,"Type 2 diabetes (T2DM) among persons living with HIV (PLWH) is more prevalent than in the general population (15% vs 11.3%). However, little is known about the impact of comorbid HIV and T2DM on glycemic outcomes. Our objective is to…","Scientific Questions Being Studied
Type 2 diabetes (T2DM) among persons living with HIV (PLWH) is more prevalent than in the general population (15% vs 11.3%).   However, little is known about the impact of comorbid HIV and T2DM on glycemic outcomes. Our objective is to evaluate the prevalence of T2DM and HIV among the population with the AoU cohort  as well as the impact of these comorbid diseases on glycemic outcomes.","Project Purpose(s)
Control Set","Scientific Approaches
Our retrospective study design will identify participants with HIV and co-morbid T2DM. We will determine the prevalence of the comorbid conditions and assess the glycemic outcomes in this cohort and assess statistical differences between them.","Anticipated Findings
We anticipate that we will be able to confirm higher prevalence of T2DM among persons with HIV. Further, we will determine the impact of comorbid T2DM among persons living with HIV on glycemic outcomes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Veronica Brady
- Early Career Tenure-track Researcher, University of Texas Health Science Center, Houston
Collaborators:
Ziqi Liu - Graduate Trainee, University of Texas Health Science Center, Houston
Samuel Akyirem - Graduate Trainee, Yale University"
BACKUP (Jan 22 2024) OF Comorbidity of Substance Use and Chronic Phy,"Substance use and chronic physical conditions (chronic pain, liver diseases, and diabetes) are highly comorbid. Genetic and environmental influences on their comorbidity have not been elucidated. To inform clinical efforts, it is important to examine the shared etiological mechanisms underlying…","Scientific Questions Being Studied
Substance use and chronic physical conditions (chronic pain, liver diseases, and diabetes) are highly comorbid. Genetic and environmental influences on their comorbidity have not been elucidated. To inform clinical efforts, it is important to examine the shared etiological mechanisms underlying their comorbidity.","Project Purpose(s)
Disease Focused Research (substance use disorder and chronic pain conditions)
Population Health
Social / Behavioral
Ancestry
Other Purpose (Ancestry)","Scientific Approaches
Genome-wide association studies of substance use- and chronic physical conditions (chronic pain, liver diseases, and diabetes)-related phenotypes will be conducted, genetic associations among the phenotypes will be estimated, and functional analyses will be performed. Contextual moderators will be modeled in the analyses.","Anticipated Findings
Identify biological mechanisms underlying the comorbidity of substance use and chronic physical conditions (chronic pain, liver diseases, and diabetes), and the contextual factors that modify the relations between genetics and the comorbidity.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
James Crim
- Graduate Trainee, George Washington University"
Exploring research topic on Type 2 diabetes,"I am exploring research topics on people with type 2 diabetes to determine how exposure to poorly resourced neighborhoods and health-setting discrimination impact adverse health outcomes in this population; and if these associations differ by having depressive disorder, by racial…","Scientific Questions Being Studied
I am exploring research topics on people with type 2 diabetes to determine how exposure to poorly resourced neighborhoods and health-setting discrimination impact adverse health outcomes in this population; and if these associations differ by having depressive disorder, by racial group, and/or age group.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)","Scientific Approaches
This will be a cross sectional study design of the most current data available on my study population (people with type 2 diabetes), using data from All of US. Data will be explored and analyzed in work bench using R.","Anticipated Findings
The anticipated findings are that:
1) In adults with T2DM, 1) those living in highly poor resourced neighborhoods and 2) those who experience health-setting discrimination will have higher odds of experiencing adverse outcomes. The odds in these associations will be higher among those who identify as Black; and will vary by age group.
2) : In adults with T2DM, 1) those living in highly poor resourced neighborhoods and 2) those who experience health-setting discrimination will have higher odds of experiencing adverse outcomes. The odds in these associations will be higher among those with a depressive disorder; and will vary by age group.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Emmanuella Asiedu
- Graduate Trainee, University of Massachusetts Medical School"
Comorbidity of Substance Use and Chronic Physical Conditions_v7,"Substance use and chronic physical conditions (chronic pain, liver diseases, and diabetes) are highly comorbid. Genetic and environmental influences on their comorbidity have not been elucidated. To inform clinical efforts, it is important to examine the shared etiological mechanisms underlying…","Scientific Questions Being Studied
Substance use and chronic physical conditions (chronic pain, liver diseases, and diabetes) are highly comorbid. Genetic and environmental influences on their comorbidity have not been elucidated. To inform clinical efforts, it is important to examine the shared etiological mechanisms underlying their comorbidity.","Project Purpose(s)
Disease Focused Research (substance use disorder and chronic pain conditions)
Population Health
Social / Behavioral
Ancestry
Other Purpose (Ancestry)","Scientific Approaches
Genome-wide association studies of substance use- and chronic physical conditions (chronic pain, liver diseases, and diabetes)-related phenotypes will be conducted, genetic associations among the phenotypes will be estimated, and functional analyses will be performed. Contextual moderators will be modeled in the analyses.","Anticipated Findings
Identify biological mechanisms underlying the comorbidity of substance use and chronic physical conditions (chronic pain, liver diseases, and diabetes), and the contextual factors that modify the relations between genetics and the comorbidity.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Ellen Yeung
- Early Career Tenure-track Researcher, George Washington University
Collaborators:
Matthew Seebald - Graduate Trainee, George Washington University
James Crim - Graduate Trainee, George Washington University
Ian Gizer - Mid-career Tenured Researcher, University of Missouri"
Duplicate of ZhouLab,"This proposal develops several statistical methods and computational algorithms identifying genetic variants (when data available), biomarkers/medications and their trajectories associated with the onset of cardio-metabolic conditions, with and without diabetes. We focus on (1) developing statistical tools and optimization algorithms…","Scientific Questions Being Studied
This proposal develops several statistical methods and computational algorithms identifying genetic variants (when data available), biomarkers/medications and their trajectories associated with the onset of cardio-metabolic conditions, with and without diabetes. We focus on (1) developing statistical tools and optimization algorithms for analyzing temporal data; (2) robust phenotyping algorithms for studying diabetes and its complications; (3)  identifying biomarkers/medications features and patterns associated with higher/lower incidence of events.","Project Purpose(s)
Population Health
Drug Development
Methods Development
Ancestry
Ethical, Legal, and Social Implications (ELSI)","Scientific Approaches
We will use observational study design to extract incidence of  disease outcomes, e.g., heart failure, stroke, dementia, etc. We will use time-to-event models, e.g., Cox-PH models, to analyze the incidence of diseases.","Anticipated Findings
From our proposal, we expect to develop algorithms, user friendly open-source software, as well as analysis pipelines to encourage efficient and reproducible research. Additionally, from these studies, we also expect that we will identify novel genetic variants (when data available) or other clinical risk factors implicated in diabetes and its complications, a better understanding of how specific genetic variants (when data available) may impact diseases and traits, how they interact with each other and with lifestyle factors, and how this information could be used to pursue a more personalized approach to medicine. The uniqueness of our proposal is to incorporating time-dependent trajectories into disease predictions and early preventions.","Demographic Categories of Interest
Race / Ethnicity
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Jin Zhou
- Mid-career Tenured Researcher, University of California, Los Angeles
Aubrey Jensen
- Project Personnel, University of Arizona
Collaborators:
Jonathan Hori - Graduate Trainee, University of California, Los Angeles"
ZhouLab,"This proposal develops several statistical methods and computational algorithms identifying genetic variants (when data available), biomarkers/medications and their trajectories associated with the onset of cardio-metabolic conditions, with and without diabetes. We focus on (1) developing statistical tools and optimization algorithms…","Scientific Questions Being Studied
This proposal develops several statistical methods and computational algorithms identifying genetic variants (when data available), biomarkers/medications and their trajectories associated with the onset of cardio-metabolic conditions, with and without diabetes. We focus on (1) developing statistical tools and optimization algorithms for analyzing temporal data; (2) robust phenotyping algorithms for studying diabetes and its complications; (3)  identifying biomarkers/medications features and patterns associated with higher/lower incidence of events.","Project Purpose(s)
Population Health
Drug Development
Methods Development
Ancestry
Ethical, Legal, and Social Implications (ELSI)","Scientific Approaches
We will use observational study design to extract incidence of  disease outcomes, e.g., heart failure, stroke, dementia, etc. We will use time-to-event models, e.g., Cox-PH models, to analyze the incidence of diseases.","Anticipated Findings
From our proposal, we expect to develop algorithms, user friendly open-source software, as well as analysis pipelines to encourage efficient and reproducible research. Additionally, from these studies, we also expect that we will identify novel genetic variants (when data available) or other clinical risk factors implicated in diabetes and its complications, a better understanding of how specific genetic variants (when data available) may impact diseases and traits, how they interact with each other and with lifestyle factors, and how this information could be used to pursue a more personalized approach to medicine. The uniqueness of our proposal is to incorporating time-dependent trajectories into disease predictions and early preventions.","Demographic Categories of Interest
Race / Ethnicity
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Jin Zhou
- Mid-career Tenured Researcher, University of California, Los Angeles
Aubrey Jensen
- Project Personnel, University of Arizona
Collaborators:
Jonathan Hori - Graduate Trainee, University of California, Los Angeles"
Impact of social and environmental exposures on the severity of Type 2 Diabetes,"How do social and environmental exposures affect the severity of Type 2 diabetes (T2D) in the All of Us Cohort ? We will explore how social burdens (food and housing insecurity, social isolation, discrimination, perception of security) and environmental exposures…","Scientific Questions Being Studied
How do social and environmental exposures affect the severity of Type 2 diabetes (T2D) in the All of Us Cohort ?
We will explore how social burdens (food and housing insecurity, social isolation, discrimination, perception of security) and environmental exposures (built environments) influence the progression of T2D with genetic markers (Polygenic Risk Scores) associated with increased risk for T2D. By fostering a deeper understanding of chronic health's social and environmental drivers, we can empower communities to advocate for policies and initiatives that promote health equity and well-being that disproportionately affect the communities Federally Qualified Health Centers (FQHCs) serve.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Population Health
Ancestry","Scientific Approaches
Population of Interest: Participants with 3+ years of EHR history at same location and documented T2D in EHR or participants who have self-identified as having T2D on survey.
Outcome/Response Variable is the severity of T2D, based on A1C values over time (above/below a threshold). Predictors include social and environmental exposures (SDoH survey responses to specific questions of interest to the study, Area Deprivation Index  from Neighborhood Atlas), treatment data (medication sequencing, density of EHR information) and other data as needed (Census, air quality, built environment, C-Reactive Protein, length of disease). Confounding Factors / Control Variables include Polygenic Risk Score (PRS) for diabetes, age. weight, number of medications.","Anticipated Findings
Identification of social and environmental risk factors associated with specific chronic disease.
Early intervention strategies based on knowledge of disease associated with specific social stressors and environmental factors, which may lead to early genetic testing, policy changes and educational programs.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Soumya Kini
- Project Personnel, The MITRE Corporation
Justin Hill
- Project Personnel, The MITRE Corporation"
Duplicate of Autoimmune and Vitamin B12 Related Diseases,"Pernicious anemia (PA), the end-stage of autoimmune gastritis, impairs the ability to absorb vitamin B12 from a non-vegetarian diet. Many patients diagnosed with PA suffer from delays in diagnosis, inadequate testing, and lack of understanding of disease etiology. Often PA…","Scientific Questions Being Studied
Pernicious anemia (PA), the end-stage of autoimmune gastritis, impairs the ability to absorb vitamin B12 from a non-vegetarian diet. Many patients diagnosed with PA suffer from delays in diagnosis, inadequate testing, and lack of understanding of disease etiology. Often PA patients have other autoimmune diseases like autoimmune thyroid and type 1 diabetes. Understanding the link between PA and other autoimmune diseases can help with understanding the heritability of these diseases. A previous genetic study found 5 genetic variants for PA, but replication is needed with the addition of other populations to understand how genetic diversity contributes to PA etiology. With a larger sample size, and more diverse sample, we will be able to find more genetic causal variants that contribute to pernicious anemia and if there is variation of etiology in different ancestral populations. Comparing the genetics of multiple autoimmune diseases can help find genetic variants that are specific to PA.","Project Purpose(s)
Disease Focused Research (Pernicious anemia and autoimmune diseases)
Ancestry","Scientific Approaches
We will perform a genome-wide association study with fine mapping.","Anticipated Findings
It is anticipated that we will identify new genetic variants that are associated with PA and other autoimmune diseases. This will be able to contribute to further analysis to assist with polygenic risk scores and disease etiology.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Brooke Morris
- Graduate Trainee, Baylor University"
Perceived Discrimination on Health Outcomes,"The purpose of this research is to analyze All of Us Data to identify, determine, and examine the association between perceived healthcare and everyday discrimination, its associated with gender, and physical markers of wellbeing for Blacks living in the US…","Scientific Questions Being Studied
The purpose of this research is to analyze All of Us Data to identify, determine, and examine the
association between perceived healthcare and everyday discrimination, its associated with
gender, and physical markers of wellbeing for Blacks living in the US (N=77,080). Identifying
these factors will help in the development of wellness promotion programs for minority
populations. The aims of the research are:
Aim1: To examine if gender of Blacks living in US affects perception of medical discrimination,
everyday discrimination, and the impact on physical well-being (obesity, cardiovascular disease
(HTN, MI, CHF, CAD, High LDL/triglycerides,) diabetes.
Aim2: How does identifying as a Black female living in US affects perception of medical
discrimination, everyday discrimination, and the impact on physical well-being (obesity,
cardiovascular disease (HTN, MI, CHF, CAD, High LDL/triglycerides,) diabetes.","Project Purpose(s)
Population Health","Scientific Approaches
Proposed Measures found in All of Us Research Hub:
SDOH survey: Discrimination in Medical Settings survey and The Everyday Discrimination
Scale.
Physical health: Obesity; cardiovascular disease (HTN, MI, CHF, CAD, High LDL/
triglycerides); diabetes.","Anticipated Findings
This study will advance the scientific knowledge by closing the gap in the literature for factors
associated with wellbeing for Blacks in the United States specifically in physical wellbeing as
related to SDOH. Information from this research will better inform future research and wellbeing
interventions. The specific findings will identify specific SDOH related to specific health
outcomes and how the SDOH risk is different between identified gender among Blacks living in
the US. This will provide a foundation for further study and developing risk management, health
promotion, and health maintenance interventions that are culturally tailored this population.","Demographic Categories of Interest
Race / Ethnicity
Sex at Birth
Gender Identity","Data Set Used
Registered Tier","Research Team
Owner:
Whitney Schutz
- Graduate Trainee, University of North Carolina, Greensboro
Collaborators:
Thomas McCoy - Project Personnel, University of North Carolina, Greensboro
Crystal Epstein - Early Career Tenure-track Researcher, University of North Carolina, Greensboro"
Genetics of Diabetic Kidney Disease - controlled tier,"We aim to identify the genetic determinants of diabetic kidney disease. At this stage, we are using All of Us preliminarily to explore how many cases and controls (all with diabetes) do and do not have this condition using EHR…","Scientific Questions Being Studied
We aim to identify the genetic determinants of diabetic kidney disease. At this stage, we are using All of Us preliminarily to explore how many cases and controls (all with diabetes) do and do not have this condition using EHR data, before conducting any genomic analysis. If we pursue a genomic study of diabetic kidney disease, we hope to combine with previously conducted genomic studies to increase power to detect novel loci that can inform future therapeutics.","Project Purpose(s)
Disease Focused Research (Diabetic Kidney Disease)
Ancestry","Scientific Approaches
We will use the cohort browser and EHR data to identify individuals with diabetes (T1D and T2D) and diabetic kidney disease. If we pursue a genetic study, we will use the genetic data to conduct a genome-wide association study using REGENIE on various case-control definitions of disease.","Anticipated Findings
We hope to identify a cohort of individuals with diabetic kidney disease and share any algorithms used for defining these individuals. Our genetic study aims to identify novel loci associated with this condition for future work integrating with multi-omics and examining the effect on disease in animal and organoid models to ultimately identify novel therapeutic targets.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Joanne Cole
- Early Career Tenure-track Researcher, University of Colorado, Denver"
Diabetic Kidney Disease,"We aim to identify the genetic determinants of diabetic kidney disease. At this stage, we are using All of Us preliminarily to explore how many cases and controls (all with diabetes) do and do not have this condition using EHR…","Scientific Questions Being Studied
We aim to identify the genetic determinants of diabetic kidney disease. At this stage, we are using All of Us preliminarily to explore how many cases and controls (all with diabetes) do and do not have this condition using EHR data, before conducting any genomic analysis. If we pursue a genomic study of diabetic kidney disease, we hope to combine with previously conducted genomic studies to increase power to detect novel loci that can inform future therapeutics.","Project Purpose(s)
Disease Focused Research (Diabetic Kidney Disease)
Ancestry","Scientific Approaches
We will use the cohort browser and EHR data to identify individuals with diabetes (T1D and T2D) and diabetic kidney disease. If we pursue a genetic study, we will use the genetic data to conduct a genome-wide association study using REGENIE on various case-control definitions of disease.","Anticipated Findings
We hope to identify a cohort of individuals with diabetic kidney disease and share any algorithms used for defining these individuals. Our genetic study aims to identify novel loci associated with this condition for future work integrating with multi-omics and examining the effect on disease in animal and organoid models to ultimately identify novel therapeutic targets.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Joanne Cole
- Early Career Tenure-track Researcher, University of Colorado, Denver"
Duplicate of Demo - Medication Sequencing,"1- What are the main prescribed medication sequences that participants with type 2 diabetes and depression took over three years of treatment? In this questions, we are extracting the anti-diabetes and anti-depressant medications used to to treated participants who have…","Scientific Questions Being Studied
1- What are the main prescribed medication sequences that participants  with  type 2 diabetes and depression took over three years of treatment?
In this questions, we are extracting the anti-diabetes and anti-depressant medications used to to treated participants who have T2D and depression codes. We retrieved medications prescribed after the first diagnosis code for each disease. We represented the medications using their ATC 4th level.
2- What is the most common first anti-diabetic and anti-depressant that were prescribed for All of Us participants? We extracted the first medications prescribed to treat T2D and depression. We identified the most common first medication with the highest number of participants.
3- Is there a change in the percentages of participants who were prescribed first common medication, treated using one medication, treated only using one common medication between 2000-2018?","Project Purpose(s)
Disease Focused Research (rheumatoid arthritis)
Educational
Drug Development
Ancestry
Other Purpose (This work is a result of an All of Us Research Program Demonstration Project. The projects are efforts by the Program designed to meet the program's goal of ensuring the quality and utility of the Research Hub as a resource for accelerating discovery in science and medicine. This work was reviewed and overseen by the All of Us Research Program Science Committee and the Data and Research Center to ensure compliance with program policy, including policies for acceptable data access and use.)","Scientific Approaches
In this project, we plan on using the medication sequencing developed at Columbia University and the OHDSI network as a means to characterize treatment pathways at scale. Further, we want to demonstrate implementation of these medication sequencing algorithms in the All of Us research dataset to show how the various sources of data contained within the program can be used to characterize treatment pathways at scale. We will perform separate medication sequence analyses for three different common, complex diseases: type 2 diabetes, depression
1- Data manipulation
Using python and BigQuery to:
A- Retrieve medication and their classes
B-Create the medications sequences
2- Visualization:
A- Creating sunburst to visualize the sequences
B- Plotting the percentages of participants the first common medication and one medication during three years","Anticipated Findings
For this study, we anticipate demonstrating the validity of the data by showing expected treatment patterns despite gathering data from over 30 individual EHR sites. Specifically, we expect to find:
1- Variation in the medication sequences prescribed to treat All of Us participants who had type 2 diabetes and depression.
2- The most common medication used to treat participants as first line treatment with type 2 diabetes and depression diagnosis.
3- A trend or change over time of prescribing the first common medication over the study period
4- Trend overtime for the percentage of participants
Importantly, the detailed code developed herein is made available within the Researcher Workbench to researchers, so that they may more easily extract medication data and class information using a common medication ontology, an approach useful in many discovery studies.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Allen Seylani
- Other, University of California, Riverside"
