title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Dupe2 of Detection of Gene-Environment Interactions for Complex Diseases (v7),"Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in…","Scientific Questions Being Studied
Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in health. All of Us with rich and high-quality data on genomics and environmental exposures provide opportunities to understand the interactions between genes and environment on health. Specifically, our aim is to develop statistical methods to examine how social determinants of health (SDoH) interact with genes in diseases. Development of such methods is crucial as it can lead to the discovery of novel genes whose effects are modified by environmental exposures, offer insight into biological pathways that may not be detected outside of interaction analyses, and reveal ways by which environmental exposures may differentially impact individuals.","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We plan to use tree- and forest-based approaches that reflect and detect important interactions without pre-defining them.  Song and Zhang (2014) developed tree-based analysis of rare variants (TARV) to construct super-variants which combine genetic markers in any loci. With the genetic and environment exposure information from All of Us, we plan to use the TARV method  to identify the super-variants and gene-environment factors that are associated with the outcome. Then we use random forest to rank the importance of individual variables such as SNPs or household income as a screening criterion in variable selection. The key and transformative feature of our methods is that it can consider and then select from additive effects and a broad range of interactions among a large number of variables without the need to define the interactions ahead of time, allowing for more careful evaluation of the selected interactions once they are identified as viable candidates.","Anticipated Findings
We anticipate to find novel gene-environment interactions for complex diseases, and some examples of their implications/contributions include:
• Discovery of interactions of genes and SDoH underlying racial disparities in the risk of complex diseases, such as dementia. It has been reported in previous studies that carrying an APOE ε4 allele could correspond to a doubling of risk among white participants, it corresponded to no increase in risk among black participants. We will have an opportunity to evaluate systematically the interactions of genes and SDoH on health and inequalities of health. e.g., the apparently diminished effect of ε4 on dementia risk among African Americans.
• We could better understand the role of racism in genetic-health associations. Using the measures of discrimination and/or racism in All of US, we can assess not only how the race may affect genetic-health associations, but also the role of racism, and broadly, the culture and social environments.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Yue Hu
- Graduate Trainee, Yale University
Yiran Jiang
- Research Fellow, Yale University
Menglu Che
- Research Fellow, Yale University
Manuel Perez
- Undergraduate Student, Yale University
Kylie Goldfarb
- Undergraduate Student, Yale University
Heping Zhang
- Late Career Tenured Researcher, Yale University"
Dupe1 of  Detection of Gene-Environment Interactions for Complex Diseases (v7),"Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in…","Scientific Questions Being Studied
Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in health. All of Us with rich and high-quality data on genomics and environmental exposures provide opportunities to understand the interactions between genes and environment on health. Specifically, our aim is to develop statistical methods to examine how social determinants of health (SDoH) interact with genes in diseases. Development of such methods is crucial as it can lead to the discovery of novel genes whose effects are modified by environmental exposures, offer insight into biological pathways that may not be detected outside of interaction analyses, and reveal ways by which environmental exposures may differentially impact individuals.","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We plan to use tree- and forest-based approaches that reflect and detect important interactions without pre-defining them.  Song and Zhang (2014) developed tree-based analysis of rare variants (TARV) to construct super-variants which combine genetic markers in any loci. With the genetic and environment exposure information from All of Us, we plan to use the TARV method  to identify the super-variants and gene-environment factors that are associated with the outcome. Then we use random forest to rank the importance of individual variables such as SNPs or household income as a screening criterion in variable selection. The key and transformative feature of our methods is that it can consider and then select from additive effects and a broad range of interactions among a large number of variables without the need to define the interactions ahead of time, allowing for more careful evaluation of the selected interactions once they are identified as viable candidates.","Anticipated Findings
We anticipate to find novel gene-environment interactions for complex diseases, and some examples of their implications/contributions include:
• Discovery of interactions of genes and SDoH underlying racial disparities in the risk of complex diseases, such as dementia. It has been reported in previous studies that carrying an APOE ε4 allele could correspond to a doubling of risk among white participants, it corresponded to no increase in risk among black participants. We will have an opportunity to evaluate systematically the interactions of genes and SDoH on health and inequalities of health. e.g., the apparently diminished effect of ε4 on dementia risk among African Americans.
• We could better understand the role of racism in genetic-health associations. Using the measures of discrimination and/or racism in All of US, we can assess not only how the race may affect genetic-health associations, but also the role of racism, and broadly, the culture and social environments.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Yue Hu
- Graduate Trainee, Yale University
Yiran Jiang
- Research Fellow, Yale University
Menglu Che
- Research Fellow, Yale University
Manuel Perez
- Undergraduate Student, Yale University
Kylie Goldfarb
- Undergraduate Student, Yale University
Heping Zhang
- Late Career Tenured Researcher, Yale University"
Duplicate of Precision and Diversity in Alzheimer's Disease and Dementia,"Alzheimer's Disease (AD) is a progressive neurological disorder and the most common cause of dementia. Genetic research has greatly increased our knowledge for the genetic basis of this disease, however despite this, we have made little headway in the discovery…","Scientific Questions Being Studied
Alzheimer's Disease (AD) is a progressive neurological disorder and the most common cause of dementia. Genetic research has greatly increased our knowledge for the genetic basis of this disease, however despite this, we have made little headway in the discovery of disease modifying or preventative therapeutics. Additionally, genetic research for AD, as well as other diseases, is dominated by those of European ancestry. To address these issues, we are focussing on 2 scientific questions.
1. Are there genetic modifiers that affect risk for developing AD in carriers of the APOE e4 genotype? Having just one copy of the APOE e4 genotype greatly increases the risk for developing AD, however, many people possess two copies of the APOE e4 genotype and never develop AD.
2. What variants affect AD risk for non-European populations? Leveraging different LD patterns, we can increase the power to detect additional risk variants.","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease and Dementia)","Scientific Approaches
Our plan to address these 2 questions is through a series of meta-analyses and follow-up work. The plan for question 1 is to perform a Genome-Wide Association Study of AD in APOE e4 carriers only. We will use the AllofUs genetic datasets as well as the demographics age, sex, and AD disease status. We will use Plink software to carry out this analysis. We will then meta-analyze these results with summary statistics from other AD cohorts. Follow-up will include FUMA and gene burden tests to further investigate any potential findings. The plan for question 2 is to perform a Trans-Ancestry Meta Analysis to nominate new risk variants. We will use Plink to perform GWAS is populations that have been defined by genetic ancestry, and then will use MR-MEGA software to meta-analyze the summary statistics in order to nominate new risk variants that may have different effects on disease risk in different ancestry populations.","Anticipated Findings
The anticipated findings are two-fold: the first is to nominate genetic variants that effect AD risk in APOE e4 carriers. This is one of many important steps on the journey to precision medicine. It is unlikely that we will find a therapeutic that works for all types of AD and dementia. Instead, we must focus on specific types of disease. By discovering additional genetic modifiers of risk (why do some APOE e4 carriers not get AD?) we can potentially nominate new targets that have a better chance at disease modification. Second, we need to make an active effort as a research community to include non-European populations in genetic research. Much less is known about the genetic basis of AD in non-European populations. We aim to nominate new AD risk variants that are present in multiple and different populations so that we can increase our knowledge and treatment of those populations.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Hampton Leonard
- Graduate Trainee, National Institute on Aging (NIH - NIA)"
NeuroCOVID and dementia,We are looking to answer two specific research questions: 1. What are the factors related to worsening cognition in individuals with pre-exsiting dementia after they develop COVID 2. What are the factors associated with poor prognosis/outcomes in individuals with pre-existing…,"Scientific Questions Being Studied
We are looking to answer two specific research questions:
1. What are the factors related to worsening cognition in individuals with pre-exsiting dementia after they develop COVID
2. What are the factors associated with poor prognosis/outcomes in individuals with pre-existing dementia who develop COVID","Project Purpose(s)
Disease Focused Research (Neurological manifestations of covid in dementia)
Population Health","Scientific Approaches
We  plan to include all individuals with pre-existing dementia who develop COVID-19 and compare the risk factors in individuals with worsening cognition and individuals without worsening cognition.","Anticipated Findings
There is paucity of data regarding factors that lead to worsening of dementia in individuals with pre-existing dementia who develop COVID .Our findings would elicit these risk factors which could lead to preventative strategies to help mitigate worsening of dementia in individuals who develop COVID.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Aashrai Gudlavalleti
- Other, OhioHealth Research Institute"
CADASIL/NOTCH3 genetic variants in the general population,"CADASIL is a slow onset, rare genetic disease caused by NOTCH3 gene variants, leading to lesions in the white matter of the brain, migraines, recurrent strokes and dementia/memory loss. Not only is CADASIL genotypically diverse (variants span the whole gene),…","Scientific Questions Being Studied
CADASIL is a slow onset, rare genetic disease caused by NOTCH3 gene variants, leading to lesions in the white matter of the brain, migraines, recurrent strokes and dementia/memory loss. Not only is CADASIL genotypically diverse (variants span the whole gene), it is also phenotypically heterogeneous with individuals that have the same variant presenting with very different symptoms as well as variable diseases progression. Lastly, current treatments are palliative and there is little prospect of future therapies to directly address causation and block progression of the disease.
We hypothesize that this heterogeneity is partially driven by risk factors, lifestyle, environmental components and genetic modifiers. This database will enable us to identify the frequency and the distribution of NOTCH3 variants in the enrolled population as well as use available demographic, lifestyle and genetic data to parse out potential disease modifiers that may alter the course of CADASIL.","Project Purpose(s)
Disease Focused Research (CADASIL/NOTCH3 genetic variants)
Control Set
Ancestry","Scientific Approaches
We plan to access the All of Us Research genetic data to identify the presence of NOTCH3 variants in study subjects to create a CADASIL Cohort and determine the frequency and the distribution of these variants in the enrolled study population. If available, we will analyze demographic, medical history, imaging and cognitive function data to understand the impact of those factors on each NOTCH3 variant. We also plan to use available genomic data to identify the frequency of potential genetic modifiers that are known (per literature) to play a role in vascular dementia conditions that, if overlapping with a NOTCH3 mutation, could explain the heterogeneity of CADASIL.","Anticipated Findings
We believe that the data will show that NOTCH3 variants are likely more frequent in the general sampled population than previously determined and that there may be a correlation between the genetic location of these variants and various risk factors/modifiers that may elucidate the observed heterogeneity of the CADASIL phenotype. Particularly, we want to focus on studying common and well understood variants of CADASIL to try to identify other genetic and environmental factors that may be associated with severe outcomes using machine learning approaches to parse through clinical laboratory data (lipid levels, hypertension, etc.). Lastly, in our own cohort of CADASIL patients, we have identified some patients with sleep apnea and would like to look at the All of Us Research database for individuals that wear an activity tracker capable of recording sleep data.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Elisa Ferrante
- Other, National Heart, Lung, and Blood Institute (NIH - NHLBI)"
Alzheimer's Disease,Alzheimer's Disease is the most common form of dementia in the United States. This study means to identify phenotypic associations between AD & SD using machine learning (ML). The objective is to identify risk factors of mid-age and aging patients…,"Scientific Questions Being Studied
Alzheimer's Disease is the most common form of dementia in the United States. This study means to identify phenotypic associations between AD & SD using machine learning (ML). The objective is to identify risk factors of mid-age and aging patients with SD to develop AD.","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease)","Scientific Approaches
We will use patient data within the observation window to build prediction model. We plan to use ML models including logistic regression, decision tree, and the advanced tree-based model XGboost. Data will be split into training and testing sets. Model hyperparameters will be tuned using a cross validation strategy in the training set.","Anticipated Findings
Based on the proposed study design, we expect to identify the specific phenotypic associations between Sleep Disorders (SD) and Alzheimer's Disease (AD) through the use of Machine Learning (ML) techniques. This will involve identifying various risk factors associated with mid-aged and older patients with SD that may predispose them to developing AD. Our models should illuminate individual-level outcomes for patients with AD, drawing on a range of structured patient records including demographic details, symptom profiles, comorbid conditions, medications, and Social Determinants of Health (SDoH).  The outcomes from this study would not only deepen our understanding of the association between SD and AD but also provide practical tools and insights to help mitigate the impact of Alzheimer's disease.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Wei-Ting Wang
- Graduate Trainee, Temple University
Chang Su
- Early Career Tenure-track Researcher, Temple University"
Cancer risk prediction,"Cancer is the second-leading cause of death worldwide. However, about half of cancer cases are preventable as they are linked to modifiable risk factors. The identification of individuals at high risk for cancer can help enhance the efficiency of cancer…","Scientific Questions Being Studied
Cancer is the second-leading cause of death worldwide. However, about half of cancer cases are preventable as they are linked to modifiable risk factors. The identification of individuals at high risk for cancer can help enhance the efficiency of cancer screening and develop effective cancer prevention programs. Machine learning techniques have been increasingly used for cancer prediction, including the prediction of cancer susceptibility (i.e., risk assessment), with acceptable performance reported before. However, few studies have explored cancer risk prediction for people with multimorbidity, including those with cognitive impairment such as dementia, who face challenges in health self-management and care decision-making. Research questions of this study are focused on (1) what are high-ranked risked factors for breast, prostate, lung, and colorectal cancers? (2) how do these risk factors differ between people with dementia (and/or mild cognitive impairment) and those without?","Project Purpose(s)
Disease Focused Research (cancer)","Scientific Approaches
We are applying penalized Logistic Regression, XGBoost and attention-based neural network models in our pipeline, which is based on their well-documented strengths. They are renowned for their competitive accuracy, even when dealing with high-dimensional data, making them well-suited to the complexity and richness of EHR data. The dataset utilized in our study encompasses all patients from the ""All of Us"" program. This dataset offers an extensive and varied repository of information, including condition diagnoses, survey responses, and Fitbit data, covering a broad array of health-related factors. To construct the predictive pipeline, we use scikit-learn and pytorch, two highly popular and powerful open-source libraries for machine learning and deep learning respectively.","Anticipated Findings
The findings of the study will contribute to the understanding of leading risk factors for cancer among people with non-cancer diseases, particularly people with mild cognitive impairment or dementia. This study will build the foundation for the development of individualized cancer preventive care programs to support patient self-management and improve the quality of cancer care. It is also expected the adding of health behavioral factors into the cancer predictive models will enhance the model performance, which can provide insights for integrating patient-reported outcome data elements to EHRs to improve cancer clinical practice.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Yun Jiang
- Early Career Tenure-track Researcher, University of Michigan
Collaborators:
Xiayuan Huang - Research Fellow, Yale University
Elle Chen - Undergraduate Student, University of Michigan"
MCI Project _ new,"Mild cognitive impairment (MCI) is a decline of mental function. It falls between the expected decline of normal aging, and the more serious decline of dementia. It increases a person’s risk of Alzheimer’s disease and other forms of dementia. The…","Scientific Questions Being Studied
Mild cognitive impairment (MCI) is a decline of mental function. It falls between the expected decline of normal aging, and the more serious decline of dementia. It increases a person’s risk of Alzheimer’s disease and other forms of dementia.
The goal of our analysis is aiming to develop a risk scoring system for the prediction of the conversion of cognitively normal people into patients with Mild Cognitive Impairment (MCI) to provide a reliable tool for the prevention of MCI.","Project Purpose(s)
Disease Focused Research (Mild Cognitive Impairment )
Population Health
Methods Development","Scientific Approaches
We may use statistical models including Least Absolute Shrinkage and Selection Operator (LASSO) regression, logistic regression, correlation analysis, Cox proportional hazards regression analysis, etc. to develop a scoring system to determine the risk of a person to have MCI.","Anticipated Findings
We will investigate risk factors associated with mild cognitive impairment (MCI) like gender, race, diabetes, etc., and develop risk score to that allows physician to determine the risk of developing MCI in populations 45+. Our anticipated findings can help in the early detection of MCI. Patients with suspected MCI should undergo a comprehensive history and physical examination at an earlier age to distinguish MCI from normal aging or dementia.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
XIAODAN ZHANG
- Project Personnel, Michigan State University"
ADRD & Black African Adults Nativity,To assess the sociocultural factors within the distinct subgroups constituting the prevalence of Alzheimer's Disease and Related Dementias (ADRD) among U.S. Black population,"Scientific Questions Being Studied
To assess the sociocultural factors within the distinct subgroups constituting the prevalence of Alzheimer's Disease and Related Dementias (ADRD) among U.S. Black population","Project Purpose(s)
Disease Focused Research (ADRD)
Social / Behavioral
Ethical, Legal, and Social Implications (ELSI)","Scientific Approaches
The data source for this study will be the All of Us Research Workbench. We have created a workspace entitled “ADRD & Black African Adults Nativity” on the All of Us Researcher Workbench. and used dataset builder to create datasets, and export the data to Jupyter Notebooks for analysis using R and Python V3.0.","Anticipated Findings
The prevalence of Alzheimer's Disease and Related Dementias (ADRD) among native-born and non-native-born US Black individuals would be different by age, race, and socioeconomic/environmental factors including income, education, and neighborhood characteristics","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Yijiong Yang
- Research Fellow, Florida State University"
Post stroke education research,We want to assist understanding the risk factors for another stroke through possible preventative care measure connecting to post stroke complications. We also want to target educational factors pertaining to what the brain is experiencing when the resulting diagnosis is…,"Scientific Questions Being Studied
We want to assist understanding the risk factors for another stroke through possible preventative care measure connecting to post stroke complications.
We also want to target educational factors pertaining to what the brain is experiencing when the resulting diagnosis is these particular complications.
We want to see how genetics and genome data assist us in understanding the contributing factor towards stroke, to see the range of people affected by the common post stroke symptoms.
An example question we look to understand is , Can genetics be a deciding factor as to why people experience dementia first versus dysphasia. Can your hereditary data factor in why an individual experience a frontal lobe CVA , vs a temporal, or aneurysm.","Project Purpose(s)
Disease Focused Research (hypertension)
Population Health
Educational
Drug Development
Ancestry","Scientific Approaches
The datasets from the data-browser has been extremely helpful. We plan to look at genetic data for people with history and or family history of pulmonary embolism, thrombosis and hypertension, abnormal heart rhythms , diabetes , obesity, smoking, and lastly hypercholesterolemia.
We are looking at datasets for age, race, ethnicity, family history, current medications, and lifestyle demographics via surveys.","Anticipated Findings
We are anticipating to find out  if a person has a family history of blood clots, does it increase their risk of developing dementia after having a CVA stroke. Our findings contribute to scientific knowledge by allowing individuals and their peers to see the likelihood of these developing complications. And how to prepare based on genetic and family history.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Carrington Jones
- Undergraduate Student, Towson University
Alexis Banks
- Undergraduate Student, Towson University
Collaborators:
Kathryn McDougal - Other, Towson University
Jaelyn McCracken - Undergraduate Student, Towson University
Akeem Laurence - Undergraduate Student, Towson University"
Duplicate Detection of Gene-Environment Interactions for Complex Diseases (v7),"Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in…","Scientific Questions Being Studied
Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in health. All of Us with rich and high-quality data on genomics and environmental exposures provide opportunities to understand the interactions between genes and environment on health. Specifically, our aim is to develop statistical methods to examine how social determinants of health (SDoH) interact with genes in diseases. Development of such methods is crucial as it can lead to the discovery of novel genes whose effects are modified by environmental exposures, offer insight into biological pathways that may not be detected outside of interaction analyses, and reveal ways by which environmental exposures may differentially impact individuals.","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We plan to use tree- and forest-based approaches that reflect and detect important interactions without pre-defining them.  Song and Zhang (2014) developed tree-based analysis of rare variants (TARV) to construct super-variants which combine genetic markers in any loci. With the genetic and environment exposure information from All of Us, we plan to use the TARV method  to identify the super-variants and gene-environment factors that are associated with the outcome. Then we use random forest to rank the importance of individual variables such as SNPs or household income as a screening criterion in variable selection. The key and transformative feature of our methods is that it can consider and then select from additive effects and a broad range of interactions among a large number of variables without the need to define the interactions ahead of time, allowing for more careful evaluation of the selected interactions once they are identified as viable candidates.","Anticipated Findings
We anticipate to find novel gene-environment interactions for complex diseases, and some examples of their implications/contributions include:
• Discovery of interactions of genes and SDoH underlying racial disparities in the risk of complex diseases, such as dementia. It has been reported in previous studies that carrying an APOE ε4 allele could correspond to a doubling of risk among white participants, it corresponded to no increase in risk among black participants. We will have an opportunity to evaluate systematically the interactions of genes and SDoH on health and inequalities of health. e.g., the apparently diminished effect of ε4 on dementia risk among African Americans.
• We could better understand the role of racism in genetic-health associations. Using the measures of discrimination and/or racism in All of US, we can assess not only how the race may affect genetic-health associations, but also the role of racism, and broadly, the culture and social environments.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Kylie Goldfarb
- Undergraduate Student, Yale University"
Dupe Detection of Gene-Environment Interactions for Complex Diseases (v7),"Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in…","Scientific Questions Being Studied
Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in health. All of Us with rich and high-quality data on genomics and environmental exposures provide opportunities to understand the interactions between genes and environment on health. Specifically, our aim is to develop statistical methods to examine how social determinants of health (SDoH) interact with genes in diseases. Development of such methods is crucial as it can lead to the discovery of novel genes whose effects are modified by environmental exposures, offer insight into biological pathways that may not be detected outside of interaction analyses, and reveal ways by which environmental exposures may differentially impact individuals.","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We plan to use tree- and forest-based approaches that reflect and detect important interactions without pre-defining them.  Song and Zhang (2014) developed tree-based analysis of rare variants (TARV) to construct super-variants which combine genetic markers in any loci. With the genetic and environment exposure information from All of Us, we plan to use the TARV method  to identify the super-variants and gene-environment factors that are associated with the outcome. Then we use random forest to rank the importance of individual variables such as SNPs or household income as a screening criterion in variable selection. The key and transformative feature of our methods is that it can consider and then select from additive effects and a broad range of interactions among a large number of variables without the need to define the interactions ahead of time, allowing for more careful evaluation of the selected interactions once they are identified as viable candidates.","Anticipated Findings
We anticipate to find novel gene-environment interactions for complex diseases, and some examples of their implications/contributions include:
• Discovery of interactions of genes and SDoH underlying racial disparities in the risk of complex diseases, such as dementia. It has been reported in previous studies that carrying an APOE ε4 allele could correspond to a doubling of risk among white participants, it corresponded to no increase in risk among black participants. We will have an opportunity to evaluate systematically the interactions of genes and SDoH on health and inequalities of health. e.g., the apparently diminished effect of ε4 on dementia risk among African Americans.
• We could better understand the role of racism in genetic-health associations. Using the measures of discrimination and/or racism in All of US, we can assess not only how the race may affect genetic-health associations, but also the role of racism, and broadly, the culture and social environments.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Yue Hu
- Graduate Trainee, Yale University
Menglu Che
- Research Fellow, Yale University
Manuel Perez
- Undergraduate Student, Yale University
Kylie Goldfarb
- Undergraduate Student, Yale University
Heping Zhang
- Late Career Tenured Researcher, Yale University"
Dementia Genetics v7,Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores…,"Scientific Questions Being Studied
Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores for dementia has predominantly been studied in cohorts where phenotypes have been defined by autopsy or strict clinical diagnostic criteria. In practice, healthcare providers diagnose dementia during life without reviewing strict diagnostic criteria. Healthcare provider inform patients of their diagnosis and/or enter these diagnoses in the electronic health record (EHR). In addition, many polygenic risk dementia studies have been performed in individuals of European ancestry. Our objective is to evaluate polygenic risk scores for dementia based on phenotypes from the EHR among different ancestry groups. Improving genetic predictive models of dementia can aid in early diagnosis and treatment of dementias.","Project Purpose(s)
Disease Focused Research (dementia)
Population Health
Methods Development
Ancestry","Scientific Approaches
Using the All of Us genetic and clinical data, we will use a case control design where cases are defined by the dementia or related phenotype and controls are adults without those phenotypes. We will compute polygenic risk scores using methods such as LDPRED2. We will also consider PRS using multiple neurodegenerative diseases, PRS different genetic ancestries, and utilizing advanced machine learning models. We will evaluate the accuracy of these PRS to predict cases. We will control and stratify results by variables including age, sex, known genetic risk factors such as APOE and MAPT haplotype, and self-reported and genetic ancestry.","Anticipated Findings
We expect to develop and test genetic models that have high accuracy to predict dementia and related phenotypes with high accuracy in European and non-European genetic ancestries. These models can be validated in different cohorts and improve the early diagnosis and treatment of dementias .","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Tim Chang
- Early Career Tenure-track Researcher, University of California, Los Angeles
Satpal Singh Wadhwa
- Mid-career Tenured Researcher, University of California, Los Angeles
Joy Fu
- Graduate Trainee, University of California, Los Angeles
Leopoldo Valiente Banuet
- Project Personnel, University of California, Los Angeles"
Alzheimer Disease,"Alzheimer's disease is the leading cause of dementia globally. Furthermore, identifying non-invasive biomarkers through blood samples can revolutionize early detection and management of AD, enhancing patient outcomes and reducing healthcare burdens. We aim to explore the data to uncover potential…","Scientific Questions Being Studied
Alzheimer's disease is the leading cause of dementia globally. Furthermore, identifying non-invasive biomarkers through blood samples can revolutionize early detection and management of AD, enhancing patient outcomes and reducing healthcare burdens. We aim to explore the data to uncover potential correlations between the intra-microbiome, brain mutations, and blood markers. This exploration is crucial to formalize a research question that can offer insights into the pathogenesis of AD and provide non-invasive diagnostic solutions.
Scientific Questions in this Study:
-Does the intra-microbiome play a role in the pathogenesis of Alzheimer's disease (AD) in brain tissue?
-Are there detectable mutations in the brain (originating from the ectoderm layer) that are associated with AD, and can these be correlated with markers in blood samples (originating from the mesoderm)?
-Is it possible to identify non-invasive biomarkers for AD based on blood sample analysis using RNA-seq and  WES?","Project Purpose(s)
Educational","Scientific Approaches
*Whole Genome Sequencing (WGS)*:
bwa-mem2 (Processing and mapping) => DeepVariant (variant calling) + Mitochondrial genome mutations (GATK)  => BCFtools roh (variant annotation and ranking) +HaploGrep2 (Mitochondiral variant annotation and ranking) = > Export unaligned sequence=> apply to DADA2 pipeline
*RNA SEQ* :
FastQC (quality control) => Trimomatic (Trimming) = > Hista2/STAR (Mapping) => SAMtools (converting)=> Deseq2 (Identifying DEGs)
ML model work fellow:
Data Collection: from previous phase + Patient Clinical Data
Preprocessing: Normalize data, select relevant features, and integrate datasets.
Exploratory Data Analysis: Visualize patterns, outliers, and data distribution.
Model Selection: Choose a suitable algorithm. Use k-fold cross-validation.
Training: Split data into training/test sets.
Evaluation: Assess model using metrics like accuracy, F1, AUC-ROC.
Interpretability: identifying feature importance.
Deployment: If needed, deploy model for real-world use.","Anticipated Findings
Anticipated Findings:
We anticipate identifying distinct mutations between brain and blood tissues. Additionally, using cumulative and hallmark data, we expect to successfully integrate this data into a machine learning model. This model is projected to classify samples into three categories: healthy, high risk, and at risk.
Contribution to Scientific Knowledge:
Our findings would bridge the understanding gap between genetic mutations in brain and blood tissues in the context of Alzheimer's disease. The development of a machine learning model based on these findings could serve as a pioneering approach for early detection and risk assessment of Alzheimer's. Such a model would be instrumental in proactive patient management, potentially leading to timely interventions and improved patient outcomes. It would also provide a valuable tool for researchers and clinicians in the field, enriching the current diagnostic methodologies with a more data-driven and precise strategy.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography","Data Set Used
Controlled Tier","Research Team
Owner:
Mohammadamin Mahmanzar
- Project Personnel, University of Hawaii at Manoa"
Sex differences of dementia family history,How are family history of Alzheimer's disease correlated with phenotypes related to dementia? This question is important to determine the likelihood that dementia is inherited from parents with Alzheimer's disease and indicate the possible genetic mechanism related to them.,"Scientific Questions Being Studied
How are family history of Alzheimer's disease correlated with phenotypes related to dementia? This question is important to determine the likelihood that dementia is inherited from parents with Alzheimer's disease and indicate the possible genetic mechanism related to them.","Project Purpose(s)
Disease Focused Research (dementia)","Scientific Approaches
We will develop sex-stratified polygenic risk scores for familiy history of Alzheimer's disease using GWAS summary statistics, and then estimate their associations with dementia related traits in All of Us participants using generalized linear regression analysis after adjusting for covariates.","Anticipated Findings
This study will determine the relationships between polygenetic risk scores of familiy history of Alzheimer's disease and dementia related phenotypes in different populaitons with a genetic perspective.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Jun He
- Research Fellow, Yale University"
