title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
mdCAD,The scientific question we intend to study is the relationship between depression and cardiovascular disease outcomes. Cardiovascular disease and depression are commonly co-morbid. Understanding the prevalence and longitudinal relationship between the two diagnoses can help inform future disease monitoring tools…,"Scientific Questions Being Studied
The scientific question we intend to study is the relationship between depression and cardiovascular disease outcomes. Cardiovascular disease and depression are commonly co-morbid. Understanding the prevalence and longitudinal relationship between the two diagnoses can help inform future disease monitoring tools and therapeutics.","Project Purpose(s)
Disease Focused Research (Depression and Cardiovascular Disease)","Scientific Approaches
We plan to use phecodes for depression, coronary artery disease, and cardiomyopathy to calculate the prevalence of co-occurring depression and heart disease. We also plan to use sex and race information to stratify analyses.","Anticipated Findings
We anticipate to find that adverse cardiovascular events such as cardiomyopathy tend to occur more frequently in individuals with co-morbid depression and CAD compared to individuals with only depression or CAD. Our findings would contribute to a growing body of knowledge on the increased rate of heart disease among depression cases and motivate future studies into the shared biology between depression and heart disease.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Registered Tier","Research Team
Owner:
Julia Sealock
- Research Fellow, Broad Institute"
CarDB Gene,"We are trying to understand the risk factors for cardiovascular diseases (examples include heart failure, cardiomyopathy, aortopathy, coronary artery disease, sudden death, thrombosis, cardiometabolic disease, and arrhythmias). We are also trying to understand disease progression. In addition, we hope to…","Scientific Questions Being Studied
We are trying to understand the risk factors for cardiovascular diseases (examples include heart failure, cardiomyopathy, aortopathy, coronary artery disease, sudden death, thrombosis, cardiometabolic disease, and arrhythmias). We are also trying to understand disease progression. In addition, we hope to assess the utility of externally derived predictors within the context of AllOfUs participants, particularly those with genetic data, and in some cases to be able to derive predictors in AllOfUs that can be tested externally (within the scope of what is permitted by the access agreement).","Project Purpose(s)
Disease Focused Research (Cardiovascular diseases)
Ancestry","Scientific Approaches
We will use demographic information, biomarkers, imaging results where available, diagnostic codes, and human genetic data for phenotype discovery and risk modeling. When genetic data are available, we will also engage in genetic discovery and replication efforts for cardiovascular phenotypes and diseases.","Anticipated Findings
We anticipate validating cardiovascular risk scores for diverse populations within the United States; creating new risk scores; and discovering or replicating epidemiological and genetic findings for cardiovascular diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
James Pirruccello
- Early Career Tenure-track Researcher, Mass General Brigham"
Test Project,"NF1 is one of the genes with hypermutable patterns across the genome. Although primarily associated with neurofibromatosis type 1, NF1 is also reported to have many manifestations in ophthalmologic, vascular, glioma, and central neuro systems. In the cardiovascular system, renal…","Scientific Questions Being Studied
NF1 is one of the genes with hypermutable patterns across the genome. Although primarily associated with neurofibromatosis type 1, NF1 is also reported to have many manifestations in ophthalmologic, vascular, glioma, and central neuro systems. In the cardiovascular system, renal artery stenosis is considered one of the major causes of hypertension for patients with NF. However, the NF1 penetrance on the renal artery stenosis is still not clearly defined and the epistasis of other genes is also poorly understood.  Here we want to explore 1) the penetrance rate in the general population; 2) the epistasis between NF1 and other genes.","Project Purpose(s)
Ancestry","Scientific Approaches
All variants were annotated by Annovar with the following databases: gnomAD population frequency (v2), dbNSFP (v3.5), CADD score (v1.3), and ClinVar database.
All variants were predicted to be deleterious (ie: disease-causing) by in silico analysis if meeting any of the following sets of criteria: 1) nonsynonymous variant with phred CADD score > 20 and gnomAD allele frequency < 0.01%; 2) variants with considered to have evidence of pathogenicity according to the predicted loss of function (start-loss, stop-loss, stop-gain, frameshift indels, or splice-site) or non-frameshift indels, with gnomAD allele frequency < 0.01%; or 3) defined as likely pathogenic or pathogenic variants in ClinVar.
Then the annotated variants and the clinical phenotype information from the same individuals will be converted to a contingency table and tested by Fisher's exact test.","Anticipated Findings
1. Get the penetrance rate between NF1 and RAS;
2. Identify the potential epistasis between NF1 and other genes.
By exploring the genetic basis between NF1 and RAS, our study may have many scientific and clinical implications: 1) understand the effects of NF1 on RAS and the potential modifier genes; 2) the consulting implications for probands with annotated ""deleterious"" NF1 variants.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Yu Wang
- Research Fellow, University of Michigan"
Genomic Predictors of Vascular Disease,"Based on early studies from the genetics community, we envision being able to answer salient research questions in the field of cardiovascular genetics. First, what are the causal genes for vascular disease, aneurysmal disease, and their risk factors ? Second,…","Scientific Questions Being Studied
Based on early studies from the genetics community, we envision being able to answer salient research questions in the field of cardiovascular genetics. First, what are the causal genes for vascular disease, aneurysmal disease, and their risk factors ? Second, which genes are uniquely responsible for driving vascular disease and/or aneurysmal disease in the peripheral vascular bed and not in other vascular territories? Third, will a set of genotypes allow us to predict who will be at highest risk for severe vascular disease, including chronic limb threatening ischemia? While substantial work has been performed in establishing the genetic determinants of vascular diseases, including PAD, coronary disease, carotid disease, and aortic aneurysm (abdominal and thoracic), disentangling the genes that specifically affect one disease process or another (or, one vascular bed or another) remains elusive. We intend to us the All of Us resource to answer these key questions, as outlined below.","Project Purpose(s)
Disease Focused Research (vascular disease)
Ancestry","Scientific Approaches
The last decade of genetic association analysis has demonstrated that the effects of common DNA sequence variants are modest (each individual mutation identified increases disease risk by ~2-20%) and thus, large sample sizes will be necessary to fully elucidate the spectrum of common vascular disease mutations within the population.  We intend to leverage the following methods for genomic analysis:
1) Discovery Genome-wide Association Study analysis in the common variant space
2) Explore the phenotype consequences of vascular disease risk variants
3) To associate predicted loss-of-function variation with vascular disease leveraging whole genome sequencing data
4) Bayesian tools to combine genomic data with publicly available gene-expression data to identify potential therapeutic targets (ie, colocalization analyses with data from repositories like GTEx)
5) Bayesian tools to generate polygenic risk scores (PRS) for genomic risk prediction, including for disease progression","Anticipated Findings
We believe our findings will contribute to the body of scientific literature through the identification of:
1) Novel genes and variants associated with vascular disease
2) Genes and variants that target one specific type of vascular disease over another
3) Genes and variants that target one vascular bed over another
4) The spectrum of consequences for disease-associated variants
5) Individuals at the highest risk of progressive disease through genomic risk prediction
In each of these cases, the above data can be used to prioritize causal genes and pathways for novel treatments. Through the discovery of vascular disease-associated genes and describing the range of effects of disease-associated variants, we aim to elucidate key insights of biologic and pharmacologic potential. We hope that the identification of such risk factors, cell types, and genes may be used to inform clinical care.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Derek Klarin
- Early Career Tenure-track Researcher, Stanford University"
Duplicate of SARS-CoV-2 infection Project,The proposed study seeks to investigate the associations between SARS-CoV-2 and the development of diabetes. The primary hypothesis is SARS-CoV-2 will be a risk factor for the onset of diabetes. The secondary hypothesis is that SARS-CoV-2 is a predisposing factor…,"Scientific Questions Being Studied
The proposed study seeks to investigate the associations between SARS-CoV-2 and the development of diabetes.  The primary hypothesis is SARS-CoV-2 will be a risk factor for the onset of diabetes.  The secondary hypothesis is that SARS-CoV-2 is a predisposing factor for other chronic diseases.  Additionally, the proposed study will explore if SARS-CoV-2 is associated with other hormone/endocrine conditions (e.g., hyperthyroidism), mental health or substance use of conditions (e.g., alcohol use disorder), and cancer (e.g., kidney cancer, lung cancer, pancreatic cancer).  Findings have clinical implications for prevention (e.g., vaccines), screenings, and treatments, post SARS-CoV-2 infection.  Moreover, the impact of SARS-CoV-2 will disproportionately impact underserved populations whom are at an increased risk for chronic conditions (e.g., diabetes, cardiovascular, pulmonary).","Project Purpose(s)
Disease Focused Research (SARS-CoV-2)","Scientific Approaches
We will explore associations between SARS-CoV-2 infections and the incidence of diabetes with a focus on underserved patient populations. This study will also explore other associations affecting the incidence of SARS-CoV-2 infections and co-morbidities. The analysis will employ exploratory methods of data analysis such as association plots, heatmaps, and descriptive statistics. Following the exploratory analysis, generalized linear models will explore the associations further while controlling for patient characteristics and other factors. Multiplicity corrections will control the incidence of type I errors and ensure replicability of research results.  The data will include information on past SARS-CoV-2 infections, type I and II diabetes, demographic characteristics, and other hormone/endocrine conditions, mental health or substance use conditions, and cancer. Data will be stratified to assess the change in risk of these conditions for underserved patient populations.","Anticipated Findings
The primary hypothesis is SARS-CoV-2 will be a risk factor for the onset of diabetes.  The secondary hypothesis is that SARS-CoV-2 is a predisposing factor for other chronic diseases.  Additionally, the proposed study will explore if SARS-CoV-2 is associated with other hormone/endocrine conditions (e.g., hyperthyroidism), mental health or substance use of conditions (e.g., alcohol use disorder), and cancer (e.g., kidney cancer, lung cancer, pancreatic cancer).  Findings have clinical implications for prevention (e.g., vaccines), screenings, and treatments, post SARS-CoV-2 infection.","Demographic Categories of Interest
Race / Ethnicity
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Eric Diaz
- Undergraduate Student, University of Texas at El Paso"
GWAS_HeartDisease,"The exact genetic origins and the molecular mechanisms of cardiomyopathies are still largely unknown. GWAS studies have been informative in identifying variants that lead to cardiovascular disease. However, attributing the molecular function to significantly enriched variants and putting these variants…","Scientific Questions Being Studied
The exact genetic origins and the molecular mechanisms of cardiomyopathies are still largely unknown. GWAS studies have been informative in identifying variants that lead to cardiovascular disease. However, attributing the molecular function to significantly enriched variants  and putting these variants into the context of disease mechanism remains challenging. We hypothesize that variants impact the expression of genes and these genes should be expressed by a cell type involved in the disease process. By filtering variants expressed by cardiac cell type populations and performing gene regulatory network analysis, we will enhance our ability to identify cardiovascular disease regulatory mechanisms.","Project Purpose(s)
Disease Focused Research (cardiovascular system disease)
Ancestry","Scientific Approaches
In our study, we aim to perform GWAS analysis on cardiovascular diseases (Arrhythmogenic cardiomyopathy, bicuspid aortic valve,  dilated cardiomyopathy, and hypertrophic cardiomyopathy). We hypothesized each cardiovascular diseases has a different molecular signature and different cardiac cell types involved in the disease. Using this GWAS data, we will link variants associated with each cardiovascular disease to a list of genes predicated to be impacted by these variants (eQTL analysis). The genes will be grouped into cardiac cell types expressing these genes using our single cell RNA-seq analysis performed on mouse and human heart tissue (as well as publicly available mouse and human heart atlases). Gene regulatory network and pathway analysis will be performed on genes specifically expressed within each cardiac cell type to more closely understand how variants can lead to cardiac subpopulation pathophysiology.","Anticipated Findings
We anticipate to identify DNA variants involved in cardiovascular disease and how these variants are linked to cell type specific dysfunction.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Jared Churko
- Early Career Tenure-track Researcher, University of Arizona"
Public Health Impact of Family Health History in Diverse Populations,"Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer.…","Scientific Questions Being Studied
Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer. Elucidating how family history contributes to an increase in disease risk and discerning the factors that contribute to the relationship between family history and disease development-- such as whether it is derived from genetic or shared environment-- can help identify individuals at higher disease susceptibility, enable targeted screening initiatives tailored to individuals who may benefit from a more thorough clinical assessment, and establish the effectiveness of family history data in the practice of preventative medicine.","Project Purpose(s)
Population Health
Ancestry","Scientific Approaches
While most family history-based screening tools assess familial risk based on a crude definition of the presence of a positive family history among any family member, a detailed pedigree of family history can capture greater detail on disease risk. In this study, we plan on studying family history of disease data as captured by first-degree (whether a parent or sibling had a disease) and second-degree (such as a grandparent, half siblings, aunt or uncle). We plan to use the family-history wide association study approach to systematically and comprehensively identify associations between laboratory traits and measurements and lifestyle information and family history of disease, including cancer, heart and blood, digestive, hormone and endocrine, kidney, lung, brain and nervous system, mental health and substance use, and bone, joint and muscle, hearing and eye conditions.","Anticipated Findings
Family history information captures inherited genetic and shared environmental contribution to disease risk. Further, the impact of family health history has not been adequately studied in historically underrepresented populations. The AllofUs Research dataset is uniquely enriched with underrepresented populations. By delineating the mechanisms by which family history affects inherited traits and environmental measurements and results in increased disease risk among diverse populations, our study aims to leverage the rich population-based family history data in All of Us to uncover novel associations that can enhance our understanding of the influence of family history.","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Danielle Rasooly
- Research Associate, Centers for Disease Control and Prevention (CDC)
Collaborators:
Ramal Moonesinghe - Late Career Tenured Researcher, Centers for Disease Control and Prevention (CDC)
Katherine Kolor - Project Personnel, Centers for Disease Control and Prevention (CDC)
Emily Drzymalla - Other, University of North Carolina, Chapel Hill"
Health Disparities,I am interested in understanding social determinants of health and their impact broadly on cardiovascular function.,"Scientific Questions Being Studied
I am interested in understanding social determinants of health and their impact broadly on cardiovascular function.","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
I plan to investigate datasets from a wide variety of patients in both properly served and underserved communities. Indices of cardiovascular health will be used as primary outcomes and information regarding living conditions, community resources, etc. will be used as covariates.","Anticipated Findings
This study will provide insight into social determinants of cardiovascular health. Understanding how environment influence cardiovascular function and long term outcomes will benefit future policies and scientific endeavors into the effects of environmental and societal stress.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Mitchel Colebank
- Research Fellow, University of California, Irvine"
Structural Heart Disease Risk in the Hispanic/Latino Community,"Cardiovascular disease is the leading cause of death in the general US population and the second leading cause of death in Hispanics/Latinos. However, the epidemiology of valvular heart disease in this population is less well known. Given the paucity of…","Scientific Questions Being Studied
Cardiovascular disease is the leading cause of death in the general US population and the second leading cause of death in Hispanics/Latinos. However, the epidemiology of valvular heart disease in this population is less well known. Given the paucity of data, the objective of this study is to explore the burden and clinical correlates of structural heart disease in Hispanics/ Latinos in the in the All of Us Research Program.","Project Purpose(s)
Population Health","Scientific Approaches
We will use the All of US dataset V5. We will identify variables that represent (1) structural heart disease (aortic stenosis, mitral stenosis, tricuspid stenosis); (2) all the known risk factors for each of these conditions; (3) physiological variables that are associated with risk of structural heart disease (blood pressure, cholesterol levels, hemoglobin A1C); (4) anatomical variables that are associated with risk of structural heart disease (chamber size and function, valve morphology and severity, and effect on pulmonary and systemic circulation); and (5) identify the minority groups of interest. We will use linear and logistic regression to test for association between risk factors and the conditions of interest.","Anticipated Findings
We expect to find that: (1) a substantial number of the known vascular risk factors increase risk of structural heart disease in across all evaluated groups; (2) known risk factors for structural heart disease disproportionately affect some minority groups; and (3) the effect of these risk factors will be stronger in some minority groups. These findings will helps us to (1) identify groups of persons at particularly high risk of sustaining these conditions that may benefit from tailored diagnostic and therapeutic interventions; and (2) identify new precision medicine treatments for these conditions.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Adriana Mares
- Other, University of Texas at El Paso"
Our Lab,The goal of this workspace is to explore the different cardiovascular diseases and their respective risk factors.,"Scientific Questions Being Studied
The goal of this workspace is to explore the different cardiovascular diseases and their respective risk factors.","Project Purpose(s)
Disease Focused Research (Cardiovascular diseases)","Scientific Approaches
I will plan on having datasets that study condition occurrences (for cardiovascular diseases and their risk factors), lab values, smoker status and other baseline characteristics.","Anticipated Findings
Cardiovascular diseases occurrences will associate with known risk factors, like hypercholesterolemia, diabetes, smoking, etc.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Jacqueline Dron
- Research Fellow, Mass General Brigham
Dimitri Maamari
- Research Fellow, Mass General Brigham"
Duplicate of Stephanie H. Cook - Project 1,"Although cardiovascular disease (CVD) is the leading cause of death among men and women over the age of 65 in the United States, men account for more than half of the deaths due to CVD. Moreover, evidence suggests that cardiovascular…","Scientific Questions Being Studied
Although cardiovascular disease (CVD) is the leading cause of death among men and women over the age of 65 in the United States, men account for more than half of the deaths due to CVD. Moreover, evidence suggests that cardiovascular disparities exist among men, such that those who identify as sexual minorities are more likely to experience poor cardiovascular health as compared to heterosexuals. The objective of this proposal is to examine physiological and behavioral mechanisms linking self-reported discrimination to ambulatory blood pressure, an intermediate outcome used to assess subclinical cardiovascular disease, in a racially diverse group of YSMM aged 18-35. The long-term objective of this research is to inform the creation of culturally relevant interventions to reduce the risk of CVD among YSMM. The proposed study specifically aims to:","Project Purpose(s)
Disease Focused Research (CVD)
Population Health
Social / Behavioral","Scientific Approaches
I will explore datasets that provide self report information on the constructs discussed above.
1. Descriptive statistics. Descriptive statistics for all variables will be calculated. Distributional properties will be examined using summary statistics (e.g., mean, median, SD) and graphs (e.g., histograms and box plots). I will confirm psychometric properties (e.g., internal consistency) of all scales. All management, basic analyses, and assumption testing will be done in Stata 16.23 Hypothesis testing will be conducted in Mplus v8.24
2. Multivariate linear regression (MLR) will be used to asses if discrimination predicts mean CVD risk.
3. MLR will be used to assess if each of the individual health behaviors of substance use, sleep , and physical activity  predicts mean CVD risk.
4. Structural Equation Modeling (SEM) will be used. The Monte Carlo method for assessing mediation will be used","Anticipated Findings
the mechanisms linking discrimination and intermediate cardiovascular factors among racially diverse young sexual minority men (YSMM) remain underexplored.  Conducting this research is vitally important considering the heightened rates of both stress from discrimination and subclinical cardiovascular disease among these potentially vulnerable populations. Secondly,  understanding what the potential ""buffers"" are that mitigate the negative effects of intersectional discrimination on cardiovascular risk factors is critically important if we are going to create tailored interventions to reduce CVD among diverse YSMM.","Demographic Categories of Interest
Race / Ethnicity
Sexual Orientation","Data Set Used
Registered Tier","Research Team
Owner:
zhilin Wang
- Project Personnel, New York University
Stephanie Cook
- Early Career Tenure-track Researcher, New York University
Collaborators:
Chenziheng Weng - Graduate Trainee, New York University"
Duplicate of Stephanie H. Cook - Project 1,"Although cardiovascular disease (CVD) is the leading cause of death among men and women over the age of 65 in the United States, men account for more than half of the deaths due to CVD. Moreover, evidence suggests that cardiovascular…","Scientific Questions Being Studied
Although cardiovascular disease (CVD) is the leading cause of death among men and women over the age of 65 in the United States, men account for more than half of the deaths due to CVD. Moreover, evidence suggests that cardiovascular disparities exist among men, such that those who identify as sexual minorities are more likely to experience poor cardiovascular health as compared to heterosexuals. The objective of this proposal is to examine physiological and behavioral mechanisms linking self-reported PTSD to cardiovascular disease risk. We also would like to understand the moderating effect of race/ethnicity. The long-term objective of this research is to inform the creation of culturally relevant interventions to reduce the risk of CVD among YSMM. The proposed study specifically aims to:","Project Purpose(s)
Disease Focused Research (CVD)
Population Health
Social / Behavioral","Scientific Approaches
I will explore datasets that provide self report information on the constructs discussed above.
1. Descriptive statistics. Descriptive statistics for all variables will be calculated. Distributional properties will be examined using summary statistics (e.g., mean, median, SD) and graphs (e.g., histograms and box plots). I will confirm psychometric properties (e.g., internal consistency) of all scales. All management, basic analyses, and assumption testing will be done in Stata 16.23 Hypothesis testing will be conducted in Mplus v8.24
2. Multivariate linear regression (MLR) will be used to asses if PTSD predicts mean CVD risk.
3. MLR will be used to assess if race/ethnicity moderated the association between PTSD and CVD risk.","Anticipated Findings
the mechanisms linking PTSD and intermediate cardiovascular factors among racially diverse individuals remain under-explored.  Conducting this research is vitally important considering the heightened rates of both stress from discrimination and CVD  disease. Secondly,  understanding what the potential ""buffers"" are that mitigate the negative effects of PTSD on cardiovascular risk factors is critically important if we are going to create tailored interventions to reduce CVD.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Registered Tier","Research Team
Owner:
Stephanie Cook
- Early Career Tenure-track Researcher, New York University
Collaborators:
Catherine Xin - Graduate Trainee, New York University
zhilin Wang - Project Personnel, New York University
Chenziheng Weng - Graduate Trainee, New York University"
ASCVD vs Iron,Atherosclerotic cardiovascular disease (ASCVD) is the leading cause of mortality in the world and also in the United States. Screening asymptomatic patients at high risk for CHD is essential in preventing morbidity and mortality related to ASCVD. The traditional risk…,"Scientific Questions Being Studied
Atherosclerotic cardiovascular disease (ASCVD) is the leading cause of mortality in the world and also in the United States.  Screening asymptomatic patients at high risk for CHD is essential in preventing morbidity and mortality related to ASCVD. The traditional risk factor assessment tools fall short in identifying intermediate risk patients. More biomarkers are therefore needed to improve risk stratification in this risk category. The role of iron-mediated oxidation in the pathogenesis of CVD has been demonstrated in several animal models its role in humans is still controversial partly because of the use of iron metrics that are strongly influenced not only by systemic and tissue iron burden but also by inflammation and also the cross-sectional nature of the past studies . We propose to improve on previous analyses by focusing on a better characterized cohort derived from a large longitudinal epidemiological study together with applying more sophisticated statistical analysis.","Project Purpose(s)
Disease Focused Research (Atherosclerotic cardiovascular disease )","Scientific Approaches
In All of US data set from public record appears that out of 192,000 subjects 5.45% have myocardial infarction, the data on iron markers and inflammation seemed t be also available for around 19% of the subjects, this could provide an opportunity to create a model to test the effect of iron on ASCVD aside from inflammatory markers, we propose a sophisticated statistical method, called structural equation modeling which could de-convolute the effect iron markers and inflammation on development of ASCVD events.","Anticipated Findings
Revisiting the iron hypothesis as the possible pathophysiology of atherosclerosis in the light of recent advances in understanding of iron biology, discovery of hepcidin and the tight association of hepcidin with inflammation and oxidization of LDL would be a very big step forward.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Leila  Hashemi
- Mid-career Tenured Researcher, University of California, Los Angeles"
Data inventory exploration,"This workspace has been created to survey the data available in All of US for a series of projects related to a series of disorders involving the vascular system with extensive pairwise comorbidity. These disorders include, but are not limited…","Scientific Questions Being Studied
This workspace has been created to survey the data available in All of US for a series of projects related to a series of disorders involving the vascular system with extensive pairwise comorbidity.   These disorders include, but are not limited to, coronary heart disease (CHD), cardiovascular disease (CVD), stroke overall as well as stroke subtypes, migraine, venous thromboembolism (VTE), arterial dissection, arterial aneurysm.   Research derived from the survey would use genetic approaches to understand shared and unique mechanisms of pathophysiology underlying these disorders.","Project Purpose(s)
Disease Focused Research (A series of disorders with vascular involvement and pairwise comorbidity)
Ancestry","Scientific Approaches
As in 2.1, this workspace is created to survey available data toward understanding feasibility of a series of genetic analyses.  If suitable data are available, subsequent research would apply genome-wide genetic methods to identify specific loci (i.e. genetic variants) that contribute to the risk of one or more of the disorders listed in section 2.1.  Through computational methods leveraging public data related to tissue-specific gene expression and biology , identification of these loci would, in turn, help identify individual genes, and further, biological pathways and tissues that are relevant to unique or shared pathophysiology.  The All of Us data for these analyses would include basic demographic information, medical history of the disorders from questionnaire information and medical records, and whole genome genetic data.  Genetic analysis would be performed within strata of genetically derived ancestry, and then compared across ancestry strata.","Anticipated Findings
The outcome of the research would be a deeper understanding of the biology underlying unique and shared risk of the disorders listed in 2.1, with potential to inform preventive and/or therapeutic strategies.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Registered Tier","Research Team
Owner:
Daniel Chasman
- Other, Mass General Brigham"
Hypoglycemia in Non-Diabetics,"Hypoglycemia is a common occurrence in hospitalized patients with diabetes and is associated with adverse clinical outcomes. Numerous prospective and retrospective studies demonstrate an increase risk of cardiovascular events, all-cause hospitalization, longer hospital stay, and all-cause mortality among diabetic patients…","Scientific Questions Being Studied
Hypoglycemia is a common occurrence in hospitalized patients with diabetes and is associated with adverse clinical outcomes. Numerous prospective and retrospective studies demonstrate an increase risk of cardiovascular events, all-cause hospitalization, longer hospital stay, and all-cause mortality among diabetic patients who have experienced hypoglycemia during inpatient admissions versus those who have not. In those without diabetes, inpatient hypoglycemia may still occur. Studies demonstrate that even in patients without diabetes, hypoglycemia results in poor clinical outcomes as related to mortality and cognitive function. There is no standard protocol for blood glucose monitoring inpatient for patients without diabetes. A standardized protocol could more closely trend blood glucose values among hospitalized non-diabetic patients who have an elevated risk of hypoglycemia in order to reduce the rate of hypoglycemia and its related complications.","Project Purpose(s)
Disease Focused Research (hypoglycemia)
Educational","Scientific Approaches
A retrospective review of patients will be conducted who have experienced at least one episode of hypoglycemia (BG < 70 mg/dL) during inpatient hospitalization and potential risk factors which may have contributed to such episode will be identified. Examples include end stage liver disease, renal disease, cardiac disease, protein-calorie malnutrition. Following, use these risk factors in a multivariate analysis to create a scoring system which assigns specific point values to each risk factor in order to predict risk of hypoglycemia during admission.","Anticipated Findings
The findings should create a model of risk factors for hypoglycemia among hospitalized non-diabetics. Using this risk model, other researchers may be able to expand the findings to create prospective studies that aim to reduce the risk of developing hypoglycemia groups with these risk factors.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Anand Gandhi
- Research Associate, Banner Health
Collaborators:
Bijun Kannadath - Early Career Tenure-track Researcher, University of Arizona"
"Mast cell disorders, depression, and inflammation","With few exceptions (e.g., Nicoloro, Lobel & Wolfe, 2016), mast cell disorders have received little attention from psychological science. Therefore, reliable estimates of the prevalence of emotional distress in this population are largely nonexistent. Documenting levels, types, and contributors to…","Scientific Questions Being Studied
With few exceptions (e.g., Nicoloro, Lobel & Wolfe, 2016), mast cell disorders have received little attention from psychological science. Therefore, reliable estimates of the prevalence of emotional distress in this population are largely nonexistent. Documenting levels, types, and contributors to depression in this population can facilitate the development of appropriate interventions and highlight pathways through which emotional states such as depression may exacerbate mast cell disorders, as hypothesized by some researchers (Theoharides & Konstantinidou, 2007). There is considerable evidence in other populations that negative emotional states can influence physical health through a variety of pathways; a number of these are implicated in mast cell disorders, including the immune, endocrine, cardiovascular, and central nervous systems(e.g., Kiecolt-Glaser, McGuire, Robles, & Glaser, 2002; Herbert & Cohen, 1993; Kiecolt-Glaser, Malarkey, Cacioppo, & Glaser, 1994).","Project Purpose(s)
Disease Focused Research (mast cell disorders and depression)
Social / Behavioral","Scientific Approaches
We plan to examine the relationship between depression and markers of inflammation in individuals with mast cell disorders.","Anticipated Findings
The findings can be used to identify individuals at risk, to develop effective interventions, to inform the care of people with mast cell disorders,
and to reduce their suffering.","Demographic Categories of Interest
Others","Data Set Used
Registered Tier","Research Team
Owner:
Jennifer SantaBarbara
- Research Fellow, University of California, Los Angeles"
Determinants of cardiovascular disease across minority populations,Cardiovascular disease (CVD) are responsible for a substantial proportion of the morbidity and mortality observed in the general population. Mounting evidence indicates that this impact disproportionately affects minority populations. This disproportionate effect is not only present in minorities defined by…,"Scientific Questions Being Studied
Cardiovascular disease (CVD) are responsible for a substantial proportion of the morbidity and mortality observed in the general population. Mounting evidence indicates that this impact disproportionately affects minority populations. This disproportionate effect is not only present in minorities defined by race/ethnicity, but also in those defined by age, sexual orientation, and other characteristics.  The main questions of this study are: (1) can we use All of US to identify novel risk factors for cardiovascular disease that are specific to a given minority group? (2) Are existing  risk factors for CVD shared across all minority groups? (3) How do the effects of these risk factors vary when considering more than one minority group? These questions are important to (1) identify groups of persons at particularly high risk of sustaining these conditions that may benefit from tailored diagnostic and therapeutic interventions; and (2) identify new treatments for these conditions.","Project Purpose(s)
Disease Focused Research (cardiovascular system disease)
Population Health
Social / Behavioral
Ancestry","Scientific Approaches
We will use the All of US dataset V3. We will identify variables that represent (1) cardiovascular disease (myocardial infarction, coronary artery disease, stroke); (2) all the known risk factors for each of these conditions; (3) physiological variables that either define a risk factor or are associated with risk of cardiovascular disease (blood pressure, cholesterol levels, hemoglobin A1C); and (4) identify the minority groups of interest. We will use linear and logistic regression to test for association between risk factors and the conditions of interest.","Anticipated Findings
We expect to find that: (1) a substantial number of the known vascular risk factors increase risk of cardiovascular disease in across all evaluated groups; (2) known risk factors for cardiovascular disease disproportionately affect some minority groups; and (3) the effect of these risk factors will be stronger in some minority groups. These findings will helps us to (1) identify groups of persons at particularly high risk of sustaining these conditions that may benefit from tailored diagnostic and therapeutic interventions; and (2) identify new treatments for these conditions.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Julian Acosta
- Research Fellow, Yale University
Guido Falcone
- Early Career Tenure-track Researcher, Yale University
Audrey Leasure
- Graduate Trainee, Yale University
Collaborators:
Zachariah Demarais - Graduate Trainee, Yale University
Carolyn Conlon - Graduate Trainee, Yale University"
